"tech_pypsa","geoid","county","build_year","retire_year","heat_rate","generator_id","reeds_ba","cap_gw","cap_gw_2030","cap_gw_2024","diff","cap_sum_2024","diff_per_county","cap_2030","fuel_type","ramp_limit_up","ramp_limit_down","dateout","p_nom","operating_year","generator_name","energy_capacity_mwh","longitude","latitude"
"OCGT","48157","Fort Bend County",2022,2077,9905,25733,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2022,"OCGT_25733",NA,-95.62,29.48
"OCGT","48157","Fort Bend County",1958,2025,11072,7417,"p67",0.169,5.53998545454545,9.5296,-4,9.5296,-0.0709368703828073,98.0631296171928,"Gas",4.8,4.8,2100,98.0631296171928,1958,"OCGT_7417",NA,-95.631,29.483
"OCGT","48157","Fort Bend County",1958,2025,11090,7416,"p67",0.169,5.53998545454545,9.5296,-4,9.5296,-0.0709368703828073,98.0631296171928,"Gas",4.8,4.8,2100,98.0631296171928,1958,"OCGT_7416",NA,-95.631,29.483
"OCGT","48157","Fort Bend County",1961,2025,11187,7418,"p67",0.273,5.53998545454545,9.5296,-4,9.5296,-0.114590329079919,158.409670920081,"Gas",4.8,4.8,2100,158.409670920081,1961,"OCGT_7418",NA,-95.631,29.483
"OCGT","48157","Fort Bend County",1967,2045,23273,7424,"p67",0.013,5.53998545454545,9.5296,-4,9.5296,-0.00545668233713902,7.54331766286098,"Gas",4.8,4.8,2100,7.54331766286098,1967,"OCGT_7424",NA,-95.631,29.483
"OCGT","48157","Fort Bend County",1968,2025,10851,7419,"p67",0.552,5.53998545454545,9.5296,-4,9.5296,-0.231699126930826,320.300873069174,"Gas",4.8,4.8,2100,320.300873069174,1968,"OCGT_7419",NA,-95.631,29.483
"OCGT","48157","Fort Bend County",2013,2044,21261,19386,"p67",0.074,5.53998545454545,9.5296,-4,9.5296,-0.031061114842176,42.938885157824,"Gas",4.8,4.8,2100,42.938885157824,2013,"OCGT_19386",NA,-95.634,29.475
"OCGT","48167","Galveston County",2021,2076,9905,24997,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24997",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,24998,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24998",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,24999,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24999",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,25000,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_25000",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,25001,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_25001",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,25002,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_25002",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,25003,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_25003",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,25004,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_25004",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,25005,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_25005",NA,-94.977,29.426
"OCGT","48167","Galveston County",2021,2076,9905,25006,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_25006",NA,-94.977,29.426
"OCGT","48167","Galveston County",1966,2009,10896,7389,"p67",0.461,5.53998545454545,9.5296,-4,9.5296,-0.193502350570853,267.497649429147,"Gas",4.8,4.8,2100,267.497649429147,1966,"OCGT_7389",NA,-94.979,29.487
"OCGT","48167","Galveston County",1967,2009,10896,7390,"p67",0.461,5.53998545454545,9.5296,-4,9.5296,-0.193502350570853,267.497649429147,"Gas",4.8,4.8,2100,267.497649429147,1967,"OCGT_7390",NA,-94.979,29.487
"OCGT","48167","Galveston County",1968,2009,10896,7391,"p67",0.552,5.53998545454545,9.5296,-4,9.5296,-0.231699126930826,320.300873069174,"Gas",4.8,4.8,2100,320.300873069174,1968,"OCGT_7391",NA,-94.979,29.487
"OCGT","48167","Galveston County",1973,2009,10896,7392,"p67",0.737,5.53998545454545,9.5296,-4,9.5296,-0.309351914036266,427.648085963734,"Gas",4.8,4.8,2100,427.648085963734,1973,"OCGT_7392",NA,-94.979,29.487
"OCGT","48167","Galveston County",2018,2073,13530,21476,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,2018,"OCGT_21476",NA,-94.985,29.492
"OCGT","48167","Galveston County",2018,2073,13530,21477,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,2018,"OCGT_21477",NA,-94.985,29.492
"OCGT","48167","Galveston County",2018,2073,13530,21478,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,2018,"OCGT_21478",NA,-94.985,29.492
"OCGT","48167","Galveston County",2018,2073,13530,21479,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,2018,"OCGT_21479",NA,-94.985,29.492
"OCGT","48167","Galveston County",2018,2073,13530,21480,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,2018,"OCGT_21480",NA,-94.985,29.492
"OCGT","48167","Galveston County",2018,2073,13530,21481,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,2018,"OCGT_21481",NA,-94.985,29.492
"OCGT","48167","Galveston County",2003,2018,13500,15178,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15178",NA,-95.188,29.428
"OCGT","48167","Galveston County",2003,2019,13500,15177,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15177",NA,-95.188,29.428
"OCGT","48167","Galveston County",2003,2019,13500,15179,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15179",NA,-95.188,29.428
"OCGT","48167","Galveston County",2003,2019,13500,15180,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15180",NA,-95.188,29.428
"OCGT","48201","Harris County",1970,2045,11194,7380,"p67",0.746,5.53998545454545,9.5296,-4,9.5296,-0.313129617192747,432.870382807253,"Gas",4.8,4.8,2100,432.870382807253,1970,"OCGT_7380",NA,-94.926,29.75
"OCGT","48201","Harris County",1972,2047,11087,7381,"p67",0.749,5.53998545454545,9.5296,-4,9.5296,-0.31438885157824,434.61114842176,"Gas",4.8,4.8,2100,434.61114842176,1972,"OCGT_7381",NA,-94.926,29.75
"OCGT","48201","Harris County",1995,2031,13259,10180,"p67",0.081,5.53998545454545,9.5296,-4,9.5296,-0.0339993284083277,47.0006715916723,"Gas",4.8,4.8,2100,47.0006715916723,1995,"OCGT_10180",NA,-95.041,29.695
"OCGT","48201","Harris County",1995,2031,13259,10181,"p67",0.081,5.53998545454545,9.5296,-4,9.5296,-0.0339993284083277,47.0006715916723,"Gas",4.8,4.8,2100,47.0006715916723,1995,"OCGT_10181",NA,-95.041,29.695
"OCGT","48201","Harris County",2021,2076,9905,22180,"p67",0.005,5.53998545454545,9.5296,-4,9.5296,-0.0020987239758227,2.9012760241773,"Gas",4.8,4.8,2100,2.9012760241773,2021,"OCGT_22180",NA,-95.054,29.647
"OCGT","48201","Harris County",1956,2019,11091,7398,"p67",0.174,5.53998545454545,9.5296,-4,9.5296,-0.0730355943586299,100.96440564137,"Gas",4.8,4.8,2100,100.96440564137,1956,"OCGT_7398",NA,-95.06,29.727
"OCGT","48201","Harris County",1958,2019,11091,7397,"p67",0.118,5.53998545454545,9.5296,-4,9.5296,-0.0495298858294157,68.4701141705843,"Gas",4.8,4.8,2100,68.4701141705843,1958,"OCGT_7397",NA,-95.06,29.727
"OCGT","48201","Harris County",1959,2017,11091,7393,"p67",0.23,5.53998545454545,9.5296,-4,9.5296,-0.0965413028878442,133.458697112156,"Gas",4.8,4.8,2100,133.458697112156,1959,"OCGT_7393",NA,-95.06,29.727
"OCGT","48201","Harris County",1960,2017,11091,7394,"p67",0.23,5.53998545454545,9.5296,-4,9.5296,-0.0965413028878442,133.458697112156,"Gas",4.8,4.8,2100,133.458697112156,1960,"OCGT_7394",NA,-95.06,29.727
"OCGT","48201","Harris County",1967,2017,16253,7396,"p67",0.013,5.53998545454545,9.5296,-4,9.5296,-0.00545668233713902,7.54331766286098,"Gas",4.8,4.8,2100,7.54331766286098,1967,"OCGT_7396",NA,-95.06,29.727
"OCGT","48201","Harris County",2001,2056,12428,14825,"p67",0.038,5.53998545454545,9.5296,-4,9.5296,-0.0159503022162525,22.0496977837475,"Gas",4.8,4.8,2100,22.0496977837475,2001,"OCGT_14825",NA,-95.072,29.703
"OCGT","48201","Harris County",2001,2056,12429,14823,"p67",0.038,5.53998545454545,9.5296,-4,9.5296,-0.0159503022162525,22.0496977837475,"Gas",4.8,4.8,2100,22.0496977837475,2001,"OCGT_14823",NA,-95.072,29.703
"OCGT","48201","Harris County",2001,2056,12429,14824,"p67",0.038,5.53998545454545,9.5296,-4,9.5296,-0.0159503022162525,22.0496977837475,"Gas",4.8,4.8,2100,22.0496977837475,2001,"OCGT_14824",NA,-95.072,29.703
"OCGT","48201","Harris County",2001,2056,12429,14826,"p67",0.038,5.53998545454545,9.5296,-4,9.5296,-0.0159503022162525,22.0496977837475,"Gas",4.8,4.8,2100,22.0496977837475,2001,"OCGT_14826",NA,-95.072,29.703
"OCGT","48201","Harris County",2018,2073,12131,24064,"p67",0.0053,5.53998545454545,9.5296,-4,9.5296,-0.00222464741437206,3.07535258562794,"Gas",4.8,4.8,2100,3.07535258562794,2018,"OCGT_24064",NA,-95.089,29.562
"OCGT","48201","Harris County",2018,2073,12131,24065,"p67",0.0053,5.53998545454545,9.5296,-4,9.5296,-0.00222464741437206,3.07535258562794,"Gas",4.8,4.8,2100,3.07535258562794,2018,"OCGT_24065",NA,-95.089,29.562
"OCGT","48201","Harris County",2022,2077,9905,23813,"p67",0.043,5.53998545454545,9.5296,-4,9.5296,-0.0180490261920752,24.9509738079248,"Gas",4.8,4.8,2100,24.9509738079248,2022,"OCGT_23813",NA,-95.111,29.882
"OCGT","48201","Harris County",2022,2077,9905,23814,"p67",0.043,5.53998545454545,9.5296,-4,9.5296,-0.0180490261920752,24.9509738079248,"Gas",4.8,4.8,2100,24.9509738079248,2022,"OCGT_23814",NA,-95.111,29.882
"OCGT","48201","Harris County",2022,2077,9905,23815,"p67",0.043,5.53998545454545,9.5296,-4,9.5296,-0.0180490261920752,24.9509738079248,"Gas",4.8,4.8,2100,24.9509738079248,2022,"OCGT_23815",NA,-95.111,29.882
"OCGT","48201","Harris County",2022,2077,9905,23816,"p67",0.043,5.53998545454545,9.5296,-4,9.5296,-0.0180490261920752,24.9509738079248,"Gas",4.8,4.8,2100,24.9509738079248,2022,"OCGT_23816",NA,-95.111,29.882
"OCGT","48201","Harris County",2017,2072,10745,21675,"p67",0.043,5.53998545454545,9.5296,-4,9.5296,-0.0180490261920752,24.9509738079248,"Gas",4.8,4.8,2100,24.9509738079248,2017,"OCGT_21675",NA,-95.111,29.883
"OCGT","48201","Harris County",2017,2072,10745,21676,"p67",0.043,5.53998545454545,9.5296,-4,9.5296,-0.0180490261920752,24.9509738079248,"Gas",4.8,4.8,2100,24.9509738079248,2017,"OCGT_21676",NA,-95.111,29.883
"OCGT","48201","Harris County",1967,2009,17662,7395,"p67",0.02,5.53998545454545,9.5296,-4,9.5296,-0.0083948959032908,11.6051040967092,"Gas",4.8,4.8,2100,11.6051040967092,1967,"OCGT_7395",NA,-95.172,29.729
"OCGT","48201","Harris County",1973,2017,14419,7382,"p67",0.406,5.53998545454545,9.5296,-4,9.5296,-0.170416386836803,235.583613163197,"Gas",4.8,4.8,2100,235.583613163197,1973,"OCGT_7382",NA,-95.219,29.822
"OCGT","48201","Harris County",1976,2035,15265,7383,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,1976,"OCGT_7383",NA,-95.219,29.822
"OCGT","48201","Harris County",1976,2035,15265,7384,"p67",0.064,5.53998545454545,9.5296,-4,9.5296,-0.0268636668905306,37.1363331094694,"Gas",4.8,4.8,2100,37.1363331094694,1976,"OCGT_7384",NA,-95.219,29.822
"OCGT","48201","Harris County",1976,2035,15265,7387,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,1976,"OCGT_7387",NA,-95.219,29.822
"OCGT","48201","Harris County",1976,2035,15265,7388,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,1976,"OCGT_7388",NA,-95.219,29.822
"OCGT","48201","Harris County",1976,2035,15271,7385,"p67",0.054,5.53998545454545,9.5296,-4,9.5296,-0.0226662189388852,31.3337810611148,"Gas",4.8,4.8,2100,31.3337810611148,1976,"OCGT_7385",NA,-95.219,29.822
"OCGT","48201","Harris County",1976,2035,15274,7386,"p67",0.05,5.53998545454545,9.5296,-4,9.5296,-0.020987239758227,29.012760241773,"Gas",4.8,4.8,2100,29.012760241773,1976,"OCGT_7386",NA,-95.219,29.822
"OCGT","48201","Harris County",1986,2013,10969,12147,"p67",0.138,5.53998545454545,9.5296,-4,9.5296,-0.0579247817327065,80.0752182672935,"Gas",4.8,4.8,2100,80.0752182672935,1986,"OCGT_12147",NA,-95.227,29.717
"OCGT","48201","Harris County",2003,2018,13500,15144,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15144",NA,-95.242,29.952
"OCGT","48201","Harris County",2003,2018,13500,15145,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15145",NA,-95.242,29.952
"OCGT","48201","Harris County",2003,2018,13500,15146,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15146",NA,-95.242,29.952
"OCGT","48201","Harris County",2003,2018,13500,15147,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15147",NA,-95.242,29.952
"OCGT","48201","Harris County",2003,2018,13500,15148,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2003,"OCGT_15148",NA,-95.242,29.952
"OCGT","48201","Harris County",2004,2018,13500,15149,"p67",0.0017,5.53998545454545,9.5296,-4,9.5296,-0.000713566151779718,0.986433848220282,"Gas",4.8,4.8,2100,0.986433848220282,2004,"OCGT_15149",NA,-95.242,29.952
"OCGT","48201","Harris County",2003,2016,13500,15173,"p67",0.001,5.53998545454545,9.5296,-4,9.5296,-0.00041974479516454,0.58025520483546,"Gas",4.8,4.8,2100,0.58025520483546,2003,"OCGT_15173",NA,-95.254,29.811
"OCGT","48201","Harris County",2003,2016,13500,15174,"p67",0.001,5.53998545454545,9.5296,-4,9.5296,-0.00041974479516454,0.58025520483546,"Gas",4.8,4.8,2100,0.58025520483546,2003,"OCGT_15174",NA,-95.254,29.811
"OCGT","48201","Harris County",2003,2016,13500,15175,"p67",0.001,5.53998545454545,9.5296,-4,9.5296,-0.00041974479516454,0.58025520483546,"Gas",4.8,4.8,2100,0.58025520483546,2003,"OCGT_15175",NA,-95.254,29.811
"OCGT","48201","Harris County",2003,2016,13500,15176,"p67",0.001,5.53998545454545,9.5296,-4,9.5296,-0.00041974479516454,0.58025520483546,"Gas",4.8,4.8,2100,0.58025520483546,2003,"OCGT_15176",NA,-95.254,29.811
"OCGT","48201","Harris County",2021,2076,9905,24656,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24656",NA,-95.452,29.645
"OCGT","48201","Harris County",2021,2076,9905,24657,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24657",NA,-95.452,29.645
"OCGT","48201","Harris County",2021,2076,9905,24658,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24658",NA,-95.452,29.645
"OCGT","48201","Harris County",2021,2076,9905,24659,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24659",NA,-95.452,29.645
"OCGT","48201","Harris County",2021,2076,9905,24660,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24660",NA,-95.452,29.645
"OCGT","48201","Harris County",2021,2076,9905,24661,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24661",NA,-95.452,29.645
"OCGT","48201","Harris County",2021,2076,9905,24662,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24662",NA,-95.452,29.645
"OCGT","48201","Harris County",2021,2076,9905,24663,"p67",0.0445,5.53998545454545,9.5296,-4,9.5296,-0.018678643384822,25.821356615178,"Gas",4.8,4.8,2100,25.821356615178,2021,"OCGT_24663",NA,-95.452,29.645
"OCGT","48201","Harris County",2018,2073,12850,21695,"p67",0.117,5.53998545454545,9.5296,-4,9.5296,-0.0491101410342512,67.8898589657488,"Gas",4.8,4.8,2100,67.8898589657488,2018,"OCGT_21695",NA,-95.452,29.647
"OCGT","48201","Harris County",1967,2035,14608,7415,"p67",0.013,5.53998545454545,9.5296,-4,9.5296,-0.00545668233713902,7.54331766286098,"Gas",4.8,4.8,2100,7.54331766286098,1967,"OCGT_7415",NA,-95.531,29.942
"OCGT","48201","Harris County",1975,2035,14608,7409,"p67",0.058,5.53998545454545,9.5296,-4,9.5296,-0.0243451981195433,33.6548018804567,"Gas",4.8,4.8,2100,33.6548018804567,1975,"OCGT_7409",NA,-95.531,29.942
"OCGT","48201","Harris County",1975,2035,14608,7410,"p67",0.058,5.53998545454545,9.5296,-4,9.5296,-0.0243451981195433,33.6548018804567,"Gas",4.8,4.8,2100,33.6548018804567,1975,"OCGT_7410",NA,-95.531,29.942
"OCGT","48201","Harris County",1975,2035,14608,7411,"p67",0.058,5.53998545454545,9.5296,-4,9.5296,-0.0243451981195433,33.6548018804567,"Gas",4.8,4.8,2100,33.6548018804567,1975,"OCGT_7411",NA,-95.531,29.942
"OCGT","48201","Harris County",1975,2035,14608,7412,"p67",0.058,5.53998545454545,9.5296,-4,9.5296,-0.0243451981195433,33.6548018804567,"Gas",4.8,4.8,2100,33.6548018804567,1975,"OCGT_7412",NA,-95.531,29.942
"OCGT","48201","Harris County",1975,2035,14608,7413,"p67",0.058,5.53998545454545,9.5296,-4,9.5296,-0.0243451981195433,33.6548018804567,"Gas",4.8,4.8,2100,33.6548018804567,1975,"OCGT_7413",NA,-95.531,29.942
"OCGT","48201","Harris County",1975,2035,14608,7414,"p67",0.058,5.53998545454545,9.5296,-4,9.5296,-0.0243451981195433,33.6548018804567,"Gas",4.8,4.8,2100,33.6548018804567,1975,"OCGT_7414",NA,-95.531,29.942
"battery","48227","Howard County",2017,2037,NA,22627,"p60",0.002,0.0518,0.0518,0,0.0518,0,2,NA,NA,NA,2100,2,2017,"battery_22627",4,-101.479,32.168
"battery","48353","Nolan County",2018,2033,NA,17586,"p60",0.0099,0.0518,0.0518,0,0.0518,0,9.9,NA,NA,NA,2100,9.9,2018,"battery_17586",19.8,-100.58,32.497
"battery","48415","Scurry County",2018,2033,NA,17580,"p60",0.0099,0.0518,0.0518,0,0.0518,0,9.9,NA,NA,NA,2100,9.9,2018,"battery_17580",19.8,-100.673,32.589
"battery","48487","Wilbarger County",2017,2032,NA,21923,"p60",0.03,0.0518,0.0518,0,0.0518,0,30,NA,NA,NA,2100,30,2017,"battery_21923",60,-99.399,34.299
"battery","48059","Callahan County",2022,2037,NA,25893,"p61",0.073,0.0928,0.0968,0,0.0968,0,73,NA,NA,NA,2100,73,2022,"battery_25893",146,-99.165,32.307
"battery","48377","Presidio County",2010,2025,NA,21730,"p61",0.004,0.0928,0.0968,0,0.0968,0,4,NA,NA,NA,2100,4,2010,"battery_21730",8,-104.355,29.566
"battery","48389","Reeves County",2020,2035,NA,25764,"p61",0.0099,0.0928,0.0968,0,0.0968,0,9.9,NA,NA,NA,2100,9.9,2020,"battery_25764",19.8,-103.336,31.357
"battery","48389","Reeves County",2020,2035,NA,25763,"p61",0.0099,0.0928,0.0968,0,0.0968,0,9.9,NA,NA,NA,2100,9.9,2020,"battery_25763",19.8,-103.361,31.198
"battery","48103","Crane County",2021,2036,NA,26142,"p62",0.0031,0.1347,0.1707,0,0.1707,0,3.1,NA,NA,NA,2100,3.1,2021,"battery_26142",6.2,-102.322,31.239
"battery","48103","Crane County",2021,2036,NA,26143,"p62",0.0031,0.1347,0.1707,0,0.1707,0,3.1,NA,NA,NA,2100,3.1,2021,"battery_26143",6.2,-102.322,31.239
"battery","48103","Crane County",2021,2036,NA,26144,"p62",0.0031,0.1347,0.1707,0,0.1707,0,3.1,NA,NA,NA,2100,3.1,2021,"battery_26144",6.2,-102.322,31.239
"battery","48103","Crane County",2021,2036,NA,26145,"p62",0.0031,0.1347,0.1707,0,0.1707,0,3.1,NA,NA,NA,2100,3.1,2021,"battery_26145",6.2,-102.322,31.239
"battery","48103","Crane County",2021,2036,NA,26146,"p62",0.0031,0.1347,0.1707,0,0.1707,0,3.1,NA,NA,NA,2100,3.1,2021,"battery_26146",6.2,-102.322,31.239
"battery","48103","Crane County",2021,2036,NA,26147,"p62",0.0031,0.1347,0.1707,0,0.1707,0,3.1,NA,NA,NA,2100,3.1,2021,"battery_26147",6.2,-102.322,31.239
"battery","48103","Crane County",2021,2036,NA,26148,"p62",0.0031,0.1347,0.1707,0,0.1707,0,3.1,NA,NA,NA,2100,3.1,2021,"battery_26148",6.2,-102.322,31.239
"battery","48103","Crane County",2021,2036,NA,26149,"p62",0.0031,0.1347,0.1707,0,0.1707,0,3.1,NA,NA,NA,2100,3.1,2021,"battery_26149",6.2,-102.322,31.239
"battery","48135","Ector County",2020,2035,NA,25641,"p62",0.0099,0.1347,0.1707,0,0.1707,0,9.9,NA,NA,NA,2100,9.9,2020,"battery_25641",19.8,-102.398,31.871
"battery","48461","Upton County",2022,2037,NA,23829,"p62",0.05,0.1347,0.1707,0,0.1707,0,50,NA,NA,NA,2100,50,2022,"battery_23829",100,-101.881,31.172
"battery","48461","Upton County",2022,2037,NA,23826,"p62",0.05,0.1347,0.1707,0,0.1707,0,50,NA,NA,NA,2100,50,2022,"battery_23826",100,-102.192,31.219
"battery","48495","Winkler County",2012,2027,NA,17535,"p62",0.00036,0.1347,0.1707,0,0.1707,0,0.36,NA,NA,NA,2100,0.36,2012,"battery_17535",0.72,-102.828,31.995
"battery","48495","Winkler County",2012,2027,NA,17536,"p62",0.03564,0.1347,0.1707,0,0.1707,0,35.64,NA,NA,NA,2100,35.64,2012,"battery_17536",71.28,-102.828,31.995
"battery","48221","Hood County",2022,2037,NA,11579,"p63",0.26,2.89055476749405,0.48,2.4,0.48,1.3,1560,NA,NA,NA,2100,1560,2022,"battery_11579",3120,-97.701,32.403
"battery","48439","Tarrant County",2021,2036,NA,25077,"p63",0.1,2.89055476749405,0.48,2.4,0.48,0.5,600,NA,NA,NA,2100,600,2021,"battery_25077",1200,-97.386,32.904
"battery","48447","Throckmorton County",2022,2037,NA,25505,"p63",0.12,2.89055476749405,0.48,2.4,0.48,0.6,720,NA,NA,NA,2100,720,2022,"battery_25505",1440,-99.26,33.19
"battery","48319","Mason County",2021,2036,NA,25659,"p64",0.1,0.236571917097967,0.2114,0,0.2114,0,100,NA,NA,NA,2100,100,2021,"battery_25659",200,-99.232,30.738
"battery","48453","Travis County",2018,2033,NA,23085,"p64",0.0015,0.236571917097967,0.2114,0,0.2114,0,1.5,NA,NA,NA,2100,1.5,2018,"battery_23085",3,-97.686,30.266
"battery","48491","Williamson County",2020,2035,NA,21881,"p64",0.0099,0.236571917097967,0.2114,0,0.2114,0,9.9,NA,NA,NA,2100,9.9,2020,"battery_21881",19.8,-97.687,30.588
"battery","48491","Williamson County",2021,2036,NA,25663,"p64",0.1,0.236571917097967,0.2114,0,0.2114,0,100,NA,NA,NA,2100,100,2021,"battery_25663",200,-97.876,30.749
"battery","48029","Bexar County",2019,2034,NA,23880,"p65",0.01,6.82862545409194,0.2892,6.5,0.2892,0.224757952973721,234.757952973721,NA,NA,NA,2100,234.757952973721,2019,"battery_23880",469.515905947441,-98.618,29.434
"battery","48029","Bexar County",2021,2036,NA,25666,"p65",0.0099,6.82862545409194,0.2892,6.5,0.2892,0.222510373443983,232.410373443983,NA,NA,NA,2100,232.410373443983,2021,"battery_25666",464.820746887967,-98.736,29.618
"battery","48057","Calhoun County",2020,2035,NA,25765,"p65",0.0099,6.82862545409194,0.2892,6.5,0.2892,0.222510373443983,232.410373443983,NA,NA,NA,2100,232.410373443983,2020,"battery_25765",464.820746887967,-96.684,28.587
"battery","48215","Hidalgo County",2022,2037,NA,25424,"p65",0.1,6.82862545409194,0.2892,6.5,0.2892,2.24757952973721,2347.57952973721,NA,NA,NA,2100,2347.57952973721,2022,"battery_25424",4695.15905947441,-98.325,26.167
