Line,bus0,bus1,r,x,b,s_nom,s_max_pu,length,num_parallel,type,g,s_nom_extendable,s_nom_min,s_nom_max,capital_cost,build_year,lifetime,carrier,terrain_factor,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,v_nom
80,CISO-SCE0 0,LADWP0 0,0.02629655433867048,0.19808335176666977,0.00020434814983030425,0.0,65.0,41.19928473828213,69.3757088846881,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,3.744486800882226e-06,4.970993258727879e-07,0.0,10.810017126023094,3.744486800882226e-06,4.970993258727879e-07,0.0,230.0
81,CISO-SCE0 0,US0 0,87.35831178631572,776.5183269894732,0.0,0.0,1.0,1059.3145710402043,2.25,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.014678985387324634,0.0016513858560740214,0.0,0.0,0.014678985387324634,0.0016513858560740214,0.0,230.0
82,CISO-SCE0 1,CISO-SCE0 4,0.23016883401281743,2.129916594114036,0.00010920812604062011,0.0,14.0,118.28907868075117,32.11570888468809,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,4.02630736127417e-05,4.351017656196927e-06,0.0,5.777109867548804,4.02630736127417e-05,4.351017656196927e-06,0.0,230.0
83,CISO-SCE0 1,CISO-SCE0 6,1.995157987796411,27.30919364670331,3.0600959051484053e-05,0.0,3.0,234.9862524581922,11.782854442344046,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0005162418458734085,3.771565194322138e-05,0.0,1.6187907338235064,0.0005162418458734085,3.771565194322138e-05,0.0,230.0
84,CISO-SCE0 1,CISO-SDGE0 0,2.3751506906269113,64.12906864692661,1.035215963051279e-05,0.0,1.0,192.14139634584427,11.062854442344046,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0012122697286753613,4.489887883982819e-05,0.0,0.5476292444541265,0.0012122697286753613,4.489887883982819e-05,0.0,230.0
85,CISO-SCE0 1,IID0 0,1.257109139265464,9.396063368665889,4.394223459395191e-05,0.0,4.0,156.07809574639876,3.3299999999999996,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.00017761934534340053,2.3763877868912366e-05,0.0,2.324544210020056,0.00017761934534340053,2.3763877868912366e-05,0.0,230.0
86,CISO-SCE0 1,NEVP0 0,1.6884246633969917,22.304163101937895,0.00018882954885793578,0.0,8.0,477.95014347731535,26.17570888468809,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.00042162879209712466,3.1917290423383584e-05,0.0,9.989083134584803,0.00042162879209712466,3.1917290423383584e-05,0.0,230.0
87,CISO-SCE0 1,WALC0 0,2.375613814156168,20.397561875227176,3.8090873610347226e-05,0.0,4.0,213.9853811143121,3.3299999999999996,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0003855871810061848,4.490763353792378e-05,0.0,2.0150072139873685,0.0003855871810061848,4.490763353792378e-05,0.0,230.0
88,CISO-SCE0 3,CISO-SCE0 6,0.4194780970654948,2.8353395628172455,0.00011429238367378119,0.0,11.0,136.6315669424941,9.629999999999999,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,5.3598101376507474e-05,7.929642666644514e-06,0.0,6.046067096343025,5.3598101376507474e-05,7.929642666644514e-06,0.0,230.0
89,CISO-SCE0 3,LADWP0 0,0.06753623652185613,0.6841008376062271,0.00014238900011670732,0.0,27.0,70.31922949273779,65.76141776937618,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,1.2931962903709398e-05,1.2766774389764864e-06,0.0,7.532378106173818,1.2931962903709398e-05,1.2766774389764864e-06,0.0,230.0
90,CISO-SCE0 3,US0 0,101.59085731536783,903.0298428032697,0.0,0.0,1.0,963.6843385320407,2.25,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.017070507425392623,0.0019204320853566698,0.0,0.0,0.017070507425392623,0.0019204320853566698,0.0,230.0
91,CISO-SCE0 4,CISO-SCE0 6,0.8640576431314904,9.031350560161066,5.23842266984499e-05,0.0,6.0,167.90394950367704,14.752854442344045,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.00017072496333007687,1.6333792875831577e-05,0.0,2.7711255923479996,0.00017072496333007687,1.6333792875831577e-05,0.0,230.0
92,CISO-SCE0 4,CISO-SDGE0 0,0.6439248943852196,4.045388422440429,0.00010226382268867742,0.0,7.0,148.17770461411857,4.41,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,7.647237093460169e-05,1.2172493277603395e-05,0.0,5.409756220231035,7.647237093460169e-05,1.2172493277603395e-05,0.0,230.0
93,CISO-SCE0 5,CISO-SCE0 6,4.7467283075931315,26.4553171262354,1.8953709651090617e-05,0.0,2.0,178.8688361721525,0.72,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0005001005127832779,8.973021375412347e-05,0.0,1.0026512405426937,0.0005001005127832779,8.973021375412347e-05,0.0,230.0
94,CISO-SCE0 6,LADWP0 0,0.7954615532634086,21.235615161258536,1.658987401268977e-05,0.0,2.0,139.562646270877,22.12570888468809,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0004014293981334317,1.5037080401954795e-05,0.0,0.8776043352712889,0.0004014293981334317,1.5037080401954795e-05,0.0,230.0
95,CISO-SDGE0 0,IID0 0,1.0630111016875905,12.653202372457457,3.793368075452367e-05,0.0,4.0,167.14163221046493,14.032854442344046,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0002391909711239595,2.0094727820181294e-05,0.0,2.006691711914302,0.0002391909711239595,2.0094727820181294e-05,0.0,230.0
96,CISO-SDGE0 0,US0 0,25.214669346468,145.7150983264228,0.00016850563818437048,0.0,3.0,1228.7512088144654,2.9699999999999998,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.002754538720726329,0.00047664781373285445,0.0,8.913948259953198,0.002754538720726329,0.00047664781373285445,0.0,230.0
97,CISO-VEA0 0,NEVP0 0,1.699815545461501,13.845388871147879,3.0102820231232385e-05,0.0,4.0,166.50177663537877,3.46,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0002617275779044968,3.213261900683367e-05,0.0,1.5924391902321933,0.0002617275779044968,3.213261900683367e-05,0.0,230.0
98,DOPD0 0,GCPD0 0,1.2750982209011659,8.881732847430449,3.103545115429289e-05,0.0,3.0,135.0871871332142,2.9699999999999998,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.00016789665118015971,2.4103936122895383e-05,0.0,1.641775366062094,0.00016789665118015971,2.4103936122895383e-05,0.0,230.0
99,DOPD0 0,PSEI0 0,1.4128213188412815,41.36091431413197,2.810942009770746e-05,0.0,2.0,251.6309951130139,22.12570888468809,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0007818698358058973,2.6707397331593222e-05,0.0,1.4869883231687246,0.0007818698358058973,2.6707397331593222e-05,0.0,230.0
100,EPE0 0,PNM0 0,1.4004174734195816,8.705033310933905,0.0003841047286672111,1719.67,1.0,432.170288867904,9.475897920604915,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.00016455639529175622,2.6472920102449557e-05,0.0,20.319140146495467,0.00016455639529175622,2.6472920102449557e-05,0.0,230.0
101,IPCO0 0,MT_west0 0,5.532839701000235,32.08524881051095,0.00018343624746094966,0.0,6.0,621.2932940936064,2.1599999999999997,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.00060652644254274,0.00010459054255198931,0.0,9.703777490684237,0.00060652644254274,0.00010459054255198931,0.0,230.0
102,IPCO0 0,NEVP0 0,7.730564127262467,55.34855742661202,0.00018325338349758875,0.0,5.0,823.0638978797184,3.6899999999999995,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0010462865298036298,0.00014613542773653056,0.0,9.694103987022444,0.0010462865298036298,0.00014613542773653056,0.0,230.0
103,IPCO0 0,PACE0 0,4.4707606098241275,38.32796340171031,0.0001428725273143654,0.0,4.0,564.0016204009228,5.22,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0007245361701646563,8.451343307796082e-05,0.0,7.5579566949299295,0.0007245361701646563,8.451343307796082e-05,0.0,230.0
104,MISO-00010 0,MT_west0 0,4.348045387821418,41.037923371145816,7.569733526933992e-05,0.0,3.0,429.25998196295734,4.859999999999999,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0007757641469025674,8.219367462800411e-05,0.0,4.004389035748082,0.0007757641469025674,8.219367462800411e-05,0.0,230.0
105,MISO-00010 0,SPP-WAUE_West0 0,18.9440664246825,103.39018559183084,7.676926736176796e-06,0.0,1.0,222.25493465186207,0.36,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0019544458523975583,0.00035811089649683366,0.0,0.4061094243437525,0.0019544458523975583,0.00035811089649683366,0.0,230.0
106,MISO-00010 0,WACM0 0,10.767758114945389,108.26977851989872,9.789374916353269e-05,0.0,3.0,879.2546468876781,4.859999999999999,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0020466876846861764,0.00020354930273998846,0.0,5.178579330750879,0.0020466876846861764,0.00020354930273998846,0.0,230.0
107,MT_west0 0,PACE0 0,9.975232247513453,53.83525138573635,0.00019773367971310572,0.0,5.0,812.0585298146898,1.7999999999999998,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0010176796103163771,0.00018856771734429968,0.0,10.460111656823292,0.0010176796103163771,0.00018856771734429968,0.0,230.0
108,MT_west0 0,SPP-WAUE_West0 0,31.588269755460786,183.2698046480227,1.1137030753276086e-05,0.0,1.0,376.0655394069635,0.36,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.003464457554783038,0.000597131753411357,0.0,0.5891489268483049,0.003464457554783038,0.000597131753411357,0.0,230.0
109,MT_west0 0,WACM0 0,54.77238119713181,334.37970736994345,4.790653179923231e-05,0.0,1.0,1012.8714378976111,0.36,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.006320977455008383,0.0010353947296244197,0.0,2.534255532179389,0.006320977455008383,0.0010353947296244197,0.0,230.0
110,NEVP0 0,PACE0 0,2.9407285652183686,23.204880065889217,0.00029790245750804887,0.0,9.0,696.9634025568705,10.405897920604914,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0004386555778050892,5.5590332045715855e-05,0.0,15.759040002175785,0.0004386555778050892,5.5590332045715855e-05,0.0,230.0
111,NEVP0 0,WALC0 0,19.321186957769505,115.8088683681867,3.926206580331552e-05,0.0,2.0,504.263793980594,0.72,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0021892035608352873,0.0003652398290693668,0.0,2.076963280995391,0.0021892035608352873,0.0003652398290693668,0.0,230.0
112,PACE0 0,WACM0 0,5.117166559702979,27.29468239738587,0.00018278504195267168,0.0,8.0,577.4868026424979,3.03,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0005159675311415098,9.673282721555726e-05,0.0,9.669328719296331,0.0005159675311415098,9.673282721555726e-05,0.0,230.0
113,PACW0 0,US0 0,3.7424979564870062,33.266648502106726,0.0,0.0,3.0,287.9423375227956,4.859999999999999,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0006288591399264031,7.074665324172035e-05,0.0,0.0,0.0006288591399264031,7.074665324172035e-05,0.0,230.0
114,PNM0 0,PSCO0 0,6.942928956457934,48.18826003855869,0.00011203677395879181,0.0,4.0,559.8846576349271,5.475897920604915,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0009109311916551737,0.0001312462940729288,0.0,5.926745342420087,0.0009109311916551737,0.0001312462940729288,0.0,230.0
115,PNM0 0,TEPC0 0,7.826100509804054,96.47108096710872,5.6673597706855084e-05,0.0,2.0,602.8968902900939,4.975897920604915,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.00182364992376387,0.00014794140850291217,0.0,2.998033318692634,0.00182364992376387,0.00014794140850291217,0.0,230.0
116,PNM0 0,WACM0 0,3.387827858675156,22.412968881876335,0.00039435348929375266,771.0999999999999,1.0,741.1847242605979,7.975897920604915,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.00042368561213376813,6.404211453072129e-05,0.0,20.861299583639514,0.00042368561213376813,6.404211453072129e-05,0.0,230.0
117,PSCO0 0,PSCO0 1,0.5029262294216487,3.029339909965458,0.00019446791094393937,1733.74,1.0,187.98691479096317,9.725897920604915,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,5.726540472524495e-05,9.507112087365758e-06,0.0,10.287352488934394,5.726540472524495e-05,9.507112087365758e-06,0.0,230.0
118,PSCO0 0,WACM0 0,0.8533206194304712,5.813072670876429,0.0002537909980442005,897.77,1.0,305.1553372533591,13.45179584120983,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,0.0001098879521904807,1.6130824563903047e-05,0.0,13.425543796538207,0.0001098879521904807,1.6130824563903047e-05,0.0,230.0
119,PSCO0 1,WACM0 0,0.15849106900292864,1.2223943519173097,0.00028394376768236233,4276.16,1.0,142.56213220691754,43.07538752362949,,0.0,False,0.0,inf,0.0,0,inf,AC,1.0,-inf,inf,0,2.3107643703540826e-05,2.9960504537415623e-06,0.0,15.020625310396968,2.3107643703540826e-05,2.9960504537415623e-06,0.0,230.0
