"GENERATORLIST"
"Note!!! Please add ' at the beginning of generator ID as a special indicatorof text type."
"GeneratorKey","Name","Bus ID","Bus Name","Bus KV","Unit ID","Generator TypeID","SubType","Long ID","Long Name","ServiceStatus","Commission Date","Retirement Date","DevStatus","Area Name","Region Name","MinCap(MW)","MaxCap(MW)","InitialDispatch(MW)","Save To Binary","State","County","City","Zipcode","FuelType","Technology","BTM","InternalID","EconomicPMin","EconomicPMax"
"13520","Vulcan 1","21055","VULCAN1","14.4","'1","1","Geo-DoubleFlash","CA-50210-GEN1","Drop 42HY9.59",#TRUE#,#1985-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","38","25","YES","CA","Imperial","Calipatria","NA","Geo","Double flash",#FALSE#,"NA","19","38"
"13521","Vulcan 2","21055","VULCAN1","14.4","'2","1","Geo-DoubleFlash","CA-50210-GEN2","Orange Grove Energy Center1GT96",#TRUE#,#1985-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","10.74","8.4","YES","CA","Imperial","Calipatria","NA","Geo","Double flash",#FALSE#,"NA","5.37","10.74"
"13523","Salton Sea 4","21056","SALTSEA4","13.8","'1","1","Geo-DoubleFlash","CA-54996-4100","Second Imperial Geothermal6BT3.5",#TRUE#,#1996-02-01#,#2050-12-31#,"Existing","IID","CA_IID","0","42","44","YES","CA","Imperial","Calipatria","NA","Geo","Double flash",#FALSE#,"NA","21","42"
"13525","Alhambra","21699","MIDWAY230","230","'X4","4","SolarPV-NonTracking","_-_-_","Alhambra Solar 1",#TRUE#,#2015-08-29#,#2050-12-31#,"Existing","IID","CA_IID","0","50","51.7","YES","CA","Los Angeles","Alhambra","NA","Solar","Tracking",#FALSE#,"NA","0","50"
"13526","Arkansas","21699","MIDWAY230","230","'X5","4","SolarPV-NonTracking","_-_-_","ARKANSAS SOLAR GEN 2",#TRUE#,#2015-08-29#,#2050-12-31#,"Existing","IID","CA_IID","0","50","51.7","YES","CA","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","50"
"13528","El Centro CC2","21647","ELSTM 2","13.8","'1","1","CCWhole-NatGas-Industrial","CA-389-AG","ElCentroCC2 (Total CC Plant)",#TRUE#,#1952-08-01#,#2050-12-31#,"Existing","IID","CA_IID","73","108.8","0","YES","CA","Imperial","El Centro","NA","NG","Industrial",#FALSE#,"NA","73","108.8"
"13530","Pilot Knob 1","21368","PILOTKNB","13.2","'1","2","Hydro","CA-388-1","Pilot Knob 1",#TRUE#,#1957-01-01#,#2050-12-31#,"Existing","IID","CA_IID","0","16.5","7","YES","CA","Imperial","NA","NA","Water","N/A",#FALSE#,"NA","0","16.5"
"13531","Pilot Knob 2","21368","PILOTKNB","13.2","'2","2","Hydro","CA-388-2","Pilot Knob 2",#TRUE#,#1957-01-01#,#2050-12-31#,"Existing","IID","CA_IID","0","16.5","7","YES","CA","Imperial","NA","NA","Water","N/A",#FALSE#,"NA","0","16.5"
"13532","Seville 2","21375","SEVILLE2","34.5","'1","4","SolarPV-Tracking","CA-59723-SEV2","Seville 2 Solar Project SEV2|SEVILLE SOLAR FARM PART B",#TRUE#,#2016-06-01#,#2050-12-31#,"Existing","IID","CA_IID","0","30","30.5","YES","CA","Imperial","NA","NA","Solar","Tracking",#FALSE#,"NA","0","30"
"13533","Seville 1","21383","SEVILLE1","34.5","'1","4","SolarPV-Tracking","CA-59722-SEV1","Seville Solar Power Facility SEV1|SEVILLE SOLAR FARM PART A",#TRUE#,#2015-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","20","19.5","YES","CA","Imperial","Brawley","NA","Solar","Tracking",#FALSE#,"NA","0","20"
"13534","SunPeak IID","21502","IVSC-1_G",".21","'1","4","SolarPV-NonTracking","CA-58062-0001","Imperial Valley Solar Project (SunPeak) 1|NILAND_13.2_SUNPEAK",#TRUE#,#2012-06-01#,#2050-12-31#,"Existing","IID","CA_IID","0","23","23","YES","CA","Imperial","Niland","NA","Solar","Tracking",#FALSE#,"NA","0","23"
"13535","Imperial ValleyIVSC2","21512","IVSC-2a","34.5","'1","4","SolarPV-NonTracking","CA-56917-1","Imperial Valley Solar PV Project (Mount Signal) 1B|Imperial Valley Solar Co (IVSC) 2",#TRUE#,#2015-07-15#,#2050-12-31#,"Existing","IID","CA_IID","0","20","20","YES","CA","Imperial","Calexico","NA","Solar","Tracking",#FALSE#,"NA","0","20"
"13536","Rockwood 1","21616","ROCKWOD1","13.8","'1","1","CT-OilDistillate","CA-7824-1","Rockwood 1",#TRUE#,#1979-06-01#,#2050-12-31#,"Existing","IID","CA_IID","12.5","25","0","YES","CA","Imperial","Brawley","NA","Oil","N/A",#FALSE#,"NA","12.5","25"
"13537","Rockwood 2","21617","ROCKWOD2","13.8","'1","1","CT-OilDistillate","CA-7824-2","Rockwood 2",#TRUE#,#1980-04-01#,#2050-12-31#,"Existing","IID","CA_IID","12.5","25","0","YES","CA","Imperial","Brawley","NA","Oil","N/A",#FALSE#,"NA","12.5","25"
"13538","Coachella 1","21618","COACHLA1","13.8","'1","1","CT-OilDistillate","CA-6060-1","Coachella 1",#TRUE#,#1973-06-01#,#2050-12-31#,"Existing","IID","CA_IID","10","20","20","YES","CA","Riverside","Coachella","NA","Oil","N/A",#FALSE#,"NA","10","20"
"13539","Coachella 2","21619","COACHLA2","13.8","'1","1","CT-OilDistillate","CA-6060-2","Coachella 2",#TRUE#,#1973-06-01#,#2050-12-31#,"Existing","IID","CA_IID","10","20","0","YES","CA","Riverside","Coachella","NA","Oil","N/A",#FALSE#,"NA","10","20"
"13540","Coachella 3","21620","COACHLA3","13.8","'1","1","CT-OilDistillate","CA-6060-3","Coachella 3",#TRUE#,#1974-04-01#,#2050-12-31#,"Existing","IID","CA_IID","10","20","0","YES","CA","Riverside","Coachella","NA","Oil","N/A",#FALSE#,"NA","10","20"
"13541","Coachella 4","21621","COACHLA4","13.8","'1","1","CT-OilDistillate","CA-6060-4","Coachella 4",#TRUE#,#1976-12-01#,#2050-12-31#,"Existing","IID","CA_IID","10","20","0","YES","CA","Riverside","Coachella","NA","Oil","N/A",#FALSE#,"NA","10","20"
"13543","Second Imperial01-12","21651","SIGC13.8","13.8","'1","1","Geo-BinaryCycle","CA-54111-GEN1-12","Geo East Mesa (GEM) III1BT8",#TRUE#,#1993-06-01#,#2050-12-31#,"Existing","IID","CA_IID","0","33","32.5","YES","CA","Imperial","NA","NA","Geo","Binary",#FALSE#,"NA","16.5","33"
"13545","Drop 3-1","21655","DROP3","6.9","'1","2","Hydro","CA-386-1","Drop 3 (CA) 1",#TRUE#,#1941-02-01#,#2050-12-31#,"Existing","IID","CA_IID","0","6","4","YES","CA","Imperial","Holtville","NA","Water","N/A",#FALSE#,"NA","0","6"
"13546","Drop 3-2","21655","DROP3","6.9","'2","2","Hydro","CA-386-2","Drop 3 (CA) 2",#TRUE#,#1966-11-01#,#2050-12-31#,"Existing","IID","CA_IID","0","4","2","YES","CA","Imperial","Holtville","NA","Water","N/A",#FALSE#,"NA","0","4"
"13547","Drop 4-1","21656","DROP4 1","6.9","'1","2","Hydro","CA-387-1","Drop 4 1",#TRUE#,#1950-08-01#,#2050-12-31#,"Existing","IID","CA_IID","0","9.8","7","YES","CA","Imperial","Holtville","NA","Water","N/A",#FALSE#,"NA","0","9.8"
"13548","Drop 4-2","21657","DROP4 2","6.9","'1","2","Hydro","CA-387-2","Drop 4 2",#TRUE#,#1941-02-01#,#2050-12-31#,"Existing","IID","CA_IID","0","9.8","9","YES","CA","Imperial","Holtville","NA","Water","N/A",#FALSE#,"NA","0","9.8"
"13549","Drop 1","21658","DROP1","4.2","'1","2","Hydro","CA-585-1|2|3","IID DROP 1 HYDRO PLANT (AGGREGATE)",#TRUE#,#1984-11-01#,#2050-12-31#,"Existing","IID","CA_IID","0","5.8","4","YES","CA","Imperial","Holtville","NA","Water","N/A",#FALSE#,"NA","0","5.8"
"13550","Drop 2-1","21659","DROP2","6.9","'1","2","Hydro","CA-385-1","Drop 2 (CA) 1",#TRUE#,#1953-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","5","3","YES","CA","Imperial","Holtville","NA","Water","N/A",#FALSE#,"NA","0","5"
"13551","Drop 2-2","21659","DROP2","6.9","'2","2","Hydro","CA-385-2","Drop 2 (CA) 2",#TRUE#,#1953-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","5","4","YES","CA","Imperial","Holtville","NA","Water","N/A",#FALSE#,"NA","0","5"
"13552","Drop 5","21660","DROP5","4.16","'1","2","Hydro","CA-314-1|2","IID DROP 5 HYDRO PLANT (AGGREGATE)|BRAVO_4.16_DROP_5_1",#TRUE#,#1982-03-01#,#2050-12-31#,"Existing","IID","CA_IID","0","4","2","YES","CA","Imperial","Calexico","NA","Water","N/A",#FALSE#,"NA","0","4"
"13553","East Highline","21661","ESTHIGHL","4.16","'1","2","Hydro","CA-586-1","East Highline 1|BRAVO_4.16_EAST_HLINE|ESTHIGHL",#TRUE#,#1984-09-01#,#2050-12-31#,"Existing","IID","CA_IID","0","1.1",".8","YES","CA","Imperial","Holtville","NA","Water","N/A",#FALSE#,"NA","0","1.1"
"13554","Hudson Ranch I","21676","HUDSON1","13.8","'1","1","Geo-BinaryCycle","CA-57475-HRP1","Salton Sea 51BT50",#TRUE#,#2015-05-04#,#2050-12-31#,"Existing","IID","CA_IID","0","64.8","55","YES","CA","Imperial","Calipatria","NA","Geo","Binary",#FALSE#,"NA","32.4","64.8"
"13555","Salton Sea Unit 2 G2","21677","EARTHE2_BUS","13.8","'1","1","Geo-DoubleFlash","CA-10879-GEN2","GOLETA QFS1OT0.4",#TRUE#,#1990-01-01#,#2050-12-31#,"Existing","IID","CA_IID","0","5","3.9","YES","CA","Imperial","Calipatria","NA","Geo","Double flash",#FALSE#,"NA","2.5","5"
"13556","Salton Sea Unit 2 G3","21677","EARTHE2_BUS","13.8","'2","1","Geo-DoubleFlash","CA-10879-GEN3","Tajiguas Resource Recovery 21ST1.994",#TRUE#,#1989-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","5","3.9","YES","CA","Imperial","Calipatria","NA","Geo","Double flash",#FALSE#,"NA","2.5","5"
"13557","Salton Sea Unit 2 G1","21678","EARTHE2_GEN","4.16","'1","1","Geo-DoubleFlash","CA-10879-GEN1","SPVP0151PV-NT3",#TRUE#,#1989-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","10","10","YES","CA","Imperial","Calipatria","NA","Geo","Double flash",#FALSE#,"NA","5","10"
"13559","Salton Sea 5","21706","UNIT5L","13.8","'1","1","Geo-DoubleFlash","CA-55983-TG51","Rancho Penasquitos Hydro Facility1HY5.25",#TRUE#,#2000-06-01#,#2050-12-31#,"Existing","IID","CA_IID","0","50","46","YES","CA","Imperial","Calipatria","NA","Geo","Double flash",#FALSE#,"NA","25","50"
"13560","Desert View","21714","DESERT_VIEW","13.8","'1","1","Bio-ST","CA-10300-GEN1","Desert View Power Plant (Mecca) GEN1|Desert View Power-GEN1",#TRUE#,#1991-11-01#,#2050-12-31#,"Existing","IID","CA_IID","5","50","45","YES","CA","Riverside","Mecca","NA","Bio","N/A",#FALSE#,"NA","5","50"
"13562","Geo East Mesa 3-1","21813","GEM3","13.8","'1","1","Geo-BinaryCycle","CA-10763-GBU","Temescal Canyon RV1PV-NT1.5",#TRUE#,#1989-05-01#,#2050-12-31#,"Existing","IID","CA_IID","0","22","7.5","YES","CA","Imperial","Holtville","NA","Geo","Binary",#FALSE#,"NA","11","22"
"13563","Geo East Mesa 3-2","21813","GEM3","13.8","'2","1","Geo-DoubleFlash","CA-10763-GEN1","ETIWND_2_UNIT11GT33.6",#TRUE#,#2007-03-01#,#2050-12-31#,"Existing","IID","CA_IID","0","10","7.4","YES","CA","Imperial","Holtville","NA","Geo","Double flash",#FALSE#,"NA","5","10"
"13564","Geo East Mesa 2-1","21814","GEM2","13.8","'1","1","Geo-DoubleFlash","CA-54038-GEN1","RAMON_2_SCEDYN1ST359.6",#TRUE#,#1989-04-01#,#2050-12-31#,"Existing","IID","CA_IID","0","22","10.4","YES","CA","Imperial","Holtville","NA","Geo","Double flash",#FALSE#,"NA","11","22"
"13568","Valencia 2","21876","V2_GEN",".38","'1","4","SolarPV-NonTracking","CA-61418-VAL2","Valencia 2 Solar",#TRUE#,#2020-11-16#,#2050-12-31#,"Existing","IID","CA_IID","0","2","3.1","YES","CA","NA","NA","NA","Solar","Tracking",#FALSE#,"NA","0","2"
"13570","Ormesa I","21908","ORM21","13.8","'1","1","Geo-DoubleFlash","CA-50766-ITLU1|ITLU2","Miramar Energy Facility II1GT44",#TRUE#,#1986-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","33.5","15","YES","CA","Imperial","Holtville","NA","Geo","Double flash",#FALSE#,"NA","16.75","33.5"
"13572","Ormesa II OEC22","21909","ORM22","13.8","'1","1","Geo-BinaryCycle","CA-54724-OEC22","Jersey Valley Geothermal Power Plant1BT22.5",#TRUE#,#1987-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","15","10","YES","CA","Imperial","Holtville","NA","Geo","Binary",#FALSE#,"NA","7.5","15"
"13573","Ormesa 1 E","21926","ORM1E","13.8","'1","1","Geo-DoubleFlash","CA-50764-PLT","MSQUIT_5_SERDYN1GT625",#TRUE#,#1987-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","12.9","7.4","YES","CA","Imperial","Holtville","NA","Geo","Double flash",#FALSE#,"NA","2.58","12.9"
"13574","Ormesa 1 H","21929","ORM1H","13.8","'1","1","Geo-DoubleFlash","CA-50762-PLT","Chino Co-Generation1GT26",#TRUE#,#1989-12-01#,#2050-12-31#,"Existing","IID","CA_IID","0","12.9","7.4","YES","CA","Imperial","Holtville","NA","Geo","Double flash",#FALSE#,"NA","6.45","12.9"
"13579","North Brawley 01","21963","GPNB01","13.2","'1","1","Geo-BinaryCycle","CA-56832-GE1","Jersey Valley Geothermal Power Plant1BT22.5",#TRUE#,#2009-10-01#,#2050-12-31#,"Existing","IID","CA_IID","3.2","16","12","YES","CA","Imperial","Brawley","NA","Geo","Binary",#FALSE#,"NA","3.2","16"
"13580","North Brawley 02","21963","GPNB01","13.2","'2","1","Geo-BinaryCycle","CA-56832-GE2","Jersey Valley Geothermal Power Plant1BT22.5",#TRUE#,#2009-10-01#,#2050-12-31#,"Existing","IID","CA_IID","0","16","12.5","YES","CA","Imperial","Brawley","NA","Geo","Binary",#FALSE#,"NA","3.2","16"
"13581","North Brawley 03","21963","GPNB01","13.2","'3","1","Geo-BinaryCycle","CA-56832-GE3","Jersey Valley Geothermal Power Plant1BT22.5",#TRUE#,#2009-10-01#,#2050-12-31#,"Existing","IID","CA_IID","0","16","0","YES","CA","Imperial","Brawley","NA","Geo","Binary",#FALSE#,"NA","3.2","16"
"13582","North Brawley 04","21964","GPNB02","13.2","'4","1","Geo-BinaryCycle","CA-56832-GE4","Jersey Valley Geothermal Power Plant1BT22.5",#TRUE#,#2009-10-01#,#2050-12-31#,"Existing","IID","CA_IID","0","16","12.5","YES","CA","Imperial","Brawley","NA","Geo","Binary",#FALSE#,"NA","3.2","16"
"13585","Castaic 7","26001","CASTAI7G","11.5","'7","2","Hydro","CA-392-7","Castaic Hydro 7",#TRUE#,#1972-01-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","-1","56","0","YES","CA","Los Angeles","Castaic","NA","Water","N/A",#FALSE#,"NA","0","56"
"13586","Castaic 1","26004","CASTAI1G","18","'1","3","PS-Hydro","CA-392-1","Castaic 1",#TRUE#,#1973-07-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","-242","270","244.5524","YES","CA","Los Angeles","Castaic","NA","Water","N/A",#FALSE#,"NA","0","176.25"
"13587","Castaic 2","26005","CASTAI2G","18","'2","3","PS-Hydro","CA-392-2","Castaic 2",#TRUE#,#1974-07-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","-242","270","200","YES","CA","Los Angeles","Castaic","NA","Water","N/A",#FALSE#,"NA","0","176.25"
"13588","Castaic 3","26006","CASTAI3G","18","'3","3","PS-Hydro","CA-392-3","Castaic 3",#TRUE#,#1976-07-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","-242","270","220","YES","CA","Los Angeles","Castaic","NA","Water","N/A",#FALSE#,"NA","0","176.25"
"13589","Castaic 4","26007","CASTAI4G","18","'4","3","PS-Hydro","CA-392-4","Castaic 4",#TRUE#,#1977-06-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","-242","270","0","YES","CA","Los Angeles","Castaic","NA","Water","N/A",#FALSE#,"NA","0","176.25"
"13590","Castaic 5","26008","CASTAI5G","18","'5","3","PS-Hydro","CA-392-5","Castaic 5",#TRUE#,#1977-12-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","-242","270","0","YES","CA","Los Angeles","Castaic","NA","Water","N/A",#FALSE#,"NA","0","176.25"
"13591","Castaic 6","26009","CASTAI6G","18","'6","3","PS-Hydro","CA-392-6","Castaic 6",#TRUE#,#1978-08-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","-242","270","0","YES","CA","Los Angeles","Castaic","NA","Water","N/A",#FALSE#,"NA","0","87.15"
"13593","Haynes 1","26026","HAYNES1G","18","'1","1","ST-NatGas","CA-400-1","Haynes 1",#TRUE#,#2023-12-31#,#2050-12-31#,"Existing","LDWP","CA_LDWP","45","222","0","YES","CA","Los Angeles","Long Beach","NA","NG","N/A",#FALSE#,"NA","45","222"
"13594","Haynes 2","26027","HAYNES2G","18","'2","1","ST-NatGas","CA-400-2","PFnoLAR_CoolwtrCC3 (Total CC Plant)",#FALSE#,#1963-04-01#,#2029-12-31#,"Existing","LDWP","CA_LDWP","45","222","0","YES","CA","Los Angeles","Long Beach","NA","NG","N/A",#FALSE#,"NA","45","222"
"13595","Upper Gorge","26032","OWENS UP","11.5","'1","2","Hydro","CA-407-1","Upper Gorge 1",#TRUE#,#1953-06-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","37.5","36","YES","CA","Mono","Bishop","NA","Water","N/A",#FALSE#,"NA","0","37.5"
"13596","Middle Gorge","26033","OWENSMID","11.5","'1","2","Hydro","CA-401-1","Middle Gorge 1",#TRUE#,#1952-05-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","37.5","36","YES","CA","Mono","Bishop","NA","Water","N/A",#FALSE#,"NA","0","37.5"
"13597","Control Gorge 1","26034","OWENSCON","11.5","'1","2","Hydro","CA-393-1","Control Gorge 1",#TRUE#,#1952-04-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","37.5","36","YES","CA","Inyo","Bishop","NA","Water","N/A",#FALSE#,"NA","0","37.5"
"13606","Valley Unit 5","26142","VALLEY5G","13.8","'5","1","CT-NatGas-Industrial","CA-408-5","Valley (Los Angeles) CT 5",#TRUE#,#2001-08-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","10.212","46","45","YES","CA","Los Angeles","Sun Valley","NA","NG","Industrial",#FALSE#,"NA","10.212","46"
"13607","Harbor Unit 10","26143","HARBCT10","13.8","'10","1","CT-NatGas-Aero","CA-399-GT10","Harbor CT GT10",#TRUE#,#2001-10-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","38","47.4","0","YES","CA","Los Angeles","Wilmington","NA","NG","Areo",#FALSE#,"NA","38","47.4"
"13608","Harbor Unit 11","26144","HARBCT11","13.8","'11","1","CT-NatGas-Aero","CA-399-GT11","Harbor CT GT11",#TRUE#,#2001-10-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","41","47.4","45","YES","CA","Los Angeles","Wilmington","NA","NG","Areo",#FALSE#,"NA","41","47.4"
"13609","Harbor Unit 12","26145","HARBCT12","13.8","'12","1","CT-NatGas-Aero","CA-399-GT12","Harbor CT GT12",#TRUE#,#2001-10-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","41","47.4","45","YES","CA","Los Angeles","Wilmington","NA","NG","Areo",#FALSE#,"NA","41","47.4"
"13610","Harbor Unit 13","26146","HARBCT13","13.8","'13","1","CT-NatGas-Aero","CA-399-GT13","Harbor CT GT13",#TRUE#,#2001-10-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","42","47.4","45","YES","CA","Los Angeles","Wilmington","NA","NG","Areo",#FALSE#,"NA","42","47.4"
"13611","Harbor Unit 14","26147","HARBCT14","13.8","'14","1","CT-NatGas-Aero","CA-399-GT14","Harbor CT GT14",#TRUE#,#2001-10-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","41","47.4","45","YES","CA","Los Angeles","Wilmington","NA","NG","Areo",#FALSE#,"NA","41","47.4"
"13616","Scattergood 6","26159","SCATT6G","13.8","'6","1","CT-NatGas-Industrial","CA-404-6","Scattergood Repowering CT 6",#TRUE#,#2015-10-29#,#2050-12-31#,"Future-Planned","LDWP","CA_LDWP","44.5","89.001","100","YES","CA","Los Angeles","Playa del Rey","NA","NG","Industrial",#FALSE#,"NA","44.5","89.001"
"13617","Scattergood 7","26160","SCATT7G","13.8","'7","1","CT-NatGas-Industrial","CA-404-7","Scattergood Repowering CT 7",#TRUE#,#2015-12-04#,#2050-12-31#,"Future-Planned","LDWP","CA_LDWP","44.5","89.001","100","YES","CA","Los Angeles","Playa del Rey","NA","NG","Industrial",#FALSE#,"NA","44.5","89.001"
"13618","San Francisquito 1-1","26161","PP1G1A","13.8","'1A","2","Hydro","CA-6479-1A","San Francisquito 1 1A",#TRUE#,#1983-12-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","27","20","YES","CA","Los Angeles","NA","NA","Water","N/A",#FALSE#,"NA","0","27"
"13619","San Francisquito 1-3","26163","PP1G3","7.5","'3","2","Hydro","CA-6479-3","San Francisquito 1 3",#TRUE#,#1917-04-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","10","0","YES","CA","Los Angeles","NA","NA","Water","N/A",#FALSE#,"NA","0","10"
"13620","San Francisquito 1-4","26164","PP1G4","7.5","'4","2","Hydro","CA-6479-4","San Francisquito 1 4",#TRUE#,#1923-05-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","12","0","YES","CA","Los Angeles","NA","NA","Water","N/A",#FALSE#,"NA","0","12"
"13621","San Francisquito 1-6","26165","PP1G5A","13.8","'5A","2","Hydro","CA-6479-6","San Francisquito 1 6",#TRUE#,#1987-04-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","27","20","YES","CA","Los Angeles","NA","NA","Water","N/A",#FALSE#,"NA","0","27"
"13623","San Francisquito 2-2","26167","PP2G2","7.5","'2","2","Hydro","CA-6480-2","San Francisquito 2 2",#TRUE#,#1920-08-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","14","0","YES","CA","Los Angeles","NA","NA","Water","N/A",#FALSE#,"NA","0","14"
"13624","San Francisquito 2-3","26168","PP2G3","7.5","'3","2","Hydro","CA-6480-3","San Francisquito 2 3",#TRUE#,#1932-09-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","17.3","0","YES","CA","Los Angeles","NA","NA","Water","N/A",#FALSE#,"NA","0","17.3"
"13625","Copper Mountain 3-01","26208","CMS3PV1",".8","'1","4","SolarPV-NonTracking","NV-58915-1","Copper Mountain Solar III 1",#TRUE#,#2015-12-31#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","105","88","YES","NV","Clark","Boulder City","NA","Solar","Photovoltaic",#FALSE#,"NA","0","105"
"13626","Copper Mountain 3-02","26210","CMS3PV2",".8","'2","4","SolarPV-NonTracking","NV-58915-2","Copper Mountain Solar III 2",#TRUE#,#2015-12-31#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","105","88","YES","NV","Clark","Boulder City","NA","Solar","Photovoltaic",#FALSE#,"NA","0","105"
"13635","K Road Moapa","26976","MOAPA1PV",".36","'SM","4","SolarPV-NonTracking","NV-57859-1","Moapa Southern Paiute Solar Project (K Road Moapa)",#TRUE#,#2016-12-08#,#2050-12-31#,"Under Construction","LDWP","CA_LDWP","0","250","78","YES","NV","Clark","NA","NA","Solar","Tracking",#FALSE#,"NA","0","250"
"13636","Haynes 11","26287","HAY 11","13.8","'11","1","CT-NatGas-Industrial","CA-400-11","Haynes (Unit 5 & 6) Repowering Project 11",#TRUE#,#2013-06-19#,#2050-12-31#,"Existing","LDWP","CA_LDWP","48","102","102","YES","CA","Los Angeles","Long Beach","NA","NG","Industrial",#FALSE#,"NA","52","102"
"13637","Haynes 12","26288","HAY 12","13.8","'12","1","CT-NatGas-Industrial","CA-400-12","Haynes (Unit 5 & 6) Repowering Project 12",#TRUE#,#2023-12-31#,#2050-12-31#,"Existing","LDWP","CA_LDWP","52","102","102","YES","CA","Los Angeles","Long Beach","NA","NG","Industrial",#FALSE#,"NA","52","102"
"13638","Haynes 13","26289","HAY 13","13.8","'13","1","CT-NatGas-Industrial","CA-400-13","Haynes (Unit 5 & 6) Repowering Project 13",#TRUE#,#2013-06-19#,#2050-12-31#,"Existing","LDWP","CA_LDWP","48","102","102","YES","CA","Los Angeles","Long Beach","NA","NG","Industrial",#FALSE#,"NA","52","102"
"13639","Haynes 14","26290","HAY 14","13.8","'14","1","CT-NatGas-Industrial","CA-400-14","Haynes (Unit 5 & 6) Repowering Project 14",#TRUE#,#2013-06-19#,#2050-12-31#,"Existing","LDWP","CA_LDWP","52","102","102","YES","CA","Los Angeles","Long Beach","NA","NG","Industrial",#FALSE#,"NA","52","102"
"13640","Haynes 15","26291","HAY 15","13.8","'15","1","CT-NatGas-Industrial","CA-400-15","Haynes (Unit 5 & 6) Repowering Project 15",#TRUE#,#2013-06-19#,#2050-12-31#,"Existing","LDWP","CA_LDWP","48","102","102","YES","CA","Los Angeles","Long Beach","NA","NG","Industrial",#FALSE#,"NA","52","102"
"13641","Haynes 16","26292","HAY 16","13.8","'16","1","CT-NatGas-Industrial","CA-400-16","Haynes (Unit 5 & 6) Repowering Project 16",#TRUE#,#2013-06-29#,#2050-12-31#,"Existing","LDWP","CA_LDWP","48","102","102","YES","CA","Los Angeles","Long Beach","NA","NG","Industrial",#FALSE#,"NA","52","102"
"13651","Pleasant Valley","26700","PLST VALLEY","4.16","'1","2","Hydro","CA-402-1","Pleasant Valley 1",#TRUE#,#1958-02-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","3.2","3.2","YES","CA","Inyo","Bishop","NA","Water","N/A",#FALSE#,"NA","0","3.2"
"13652","Big Pine","26701","BIG PINE","6.6","'1","2","Hydro","CA-391-1","Big Pine Hydro 1",#TRUE#,#1925-07-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0","2.4","2.4","YES","CA","Inyo","Big Pine","NA","Water","N/A",#FALSE#,"NA","0","2.4"
"13653","Division Creek","26702","DIVISION CR","2.2","'1","2","Hydro","CA-??-??","Division Creek 1",#TRUE#,#1909-03-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0",".6",".5","YES","CA","Inyo","Big Pine","NA","Water","N/A",#FALSE#,"NA","0",".6"
"13654","Cottonwood 1","26703","COTTONWD","2.4","'1","2","Hydro","CA-394-1","Cottonwood 1",#TRUE#,#1908-11-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0",".75",".75","YES","CA","Inyo","Lone Pine","NA","Water","N/A",#FALSE#,"NA","0",".75"
"13655","Cottonwood 2","26703","COTTONWD","2.4","'2","2","Hydro","CA-394-2","Cottonwood 2",#TRUE#,#1909-10-01#,#2050-12-31#,"Existing","LDWP","CA_LDWP","0",".75",".75","YES","CA","Inyo","Lone Pine","NA","Water","N/A",#FALSE#,"NA","0",".75"
