generatorkey,ads_name,long id,bus id,bus name,devstatus,balancing_area,region name,plant_id_ads,plant_id_eia,generator_id_ads,lat,lon
13452,clark13,NV-2322-13,18804,CLARKPB1-1,Existing,NEVP,SW_NVE,2322,2322,13,36.0875,-115.0507
13453,clark12,NV-2322-12,18805,CLARKPB1-2,Existing,NEVP,SW_NVE,2322,2322,12,36.0875,-115.0507
13454,clark14,NV-2322-14,18805,CLARKPB1-2,Existing,NEVP,SW_NVE,2322,2322,14,36.0875,-115.0507
13455,clark15,NV-2322-15,18806,CLARKPB2-1,Existing,NEVP,SW_NVE,2322,2322,15,36.0875,-115.0507
13456,clark17,NV-2322-17,18806,CLARKPB2-1,Existing,NEVP,SW_NVE,2322,2322,17,36.0875,-115.0507
13457,clark16,NV-2322-16,18807,CLARKPB2-2,Existing,NEVP,SW_NVE,2322,2322,16,36.0875,-115.0507
13458,clark18,NV-2322-18,18807,CLARKPB2-2,Existing,NEVP,SW_NVE,2322,2322,18,36.0875,-115.0507
13459,clark19,NV-2322-19,18808,CLARKPB3-1,Existing,NEVP,SW_NVE,2322,2322,19,36.0875,-115.0507
13460,clark21,NV-2322-21,18808,CLARKPB3-1,Existing,NEVP,SW_NVE,2322,2322,21,36.0875,-115.0507
13461,clark20,NV-2322-20,18809,CLARKPB3-2,Existing,NEVP,SW_NVE,2322,2322,20,36.0875,-115.0507
13462,clark22,NV-2322-22,18809,CLARKPB3-2,Existing,NEVP,SW_NVE,2322,2322,22,36.0875,-115.0507
14131,clark4,NV-2322-GT4,18048,CLARK,Existing,NEVP,SW_NVE,2322,2322,GT4,36.0875,-115.0507
15922,clarkcc1a,NV-2322-AG,18255,CLARK 5,Existing,NEVP,SW_NVE,2322,2322,AG,36.0875,-115.0507
15923,clarkcc1b,NV-2322-AG,18256,CLARK 6,Existing,NEVP,SW_NVE,2322,2322,AG,36.0875,-115.0507
15924,clarkcc2a,NV-2322-AG,18257,CLARK 7,Existing,NEVP,SW_NVE,2322,2322,AG,36.0875,-115.0507
15925,clarkcc2b,NV-2322-AG,18258,CLARK 8,Existing,NEVP,SW_NVE,2322,2322,AG,36.0875,-115.0507
17623,redcloud,_X,10856,RC2,Under Construction,PNM,SW_PNM,_,2299,X,40.097954,-98.5228
13921,yellowtail1,MT-2204-1,73226,YELLO1-2,Existing,WACM,RM_WACM,2204,2204,1,45.307406,-107.9575
13922,yellowtail2,MT-2204-2,73226,YELLO1-2,Existing,WACM,RM_WACM,2204,2204,2,45.307406,-107.9575
13923,yellowtail3,MT-2204-3,73227,YELLO3-4,Existing,WACM,RM_WACM,2204,2204,3,45.307406,-107.9575
13924,yellowtail4,MT-2204-4,73227,YELLO3-4,Existing,WACM,RM_WACM,2204,2204,4,45.307406,-107.9575
5021,hungryhorse1,MT-2203-1,40555,HUNGHR12,Existing,BPAT,NW_BPAT,2203,2203,1,48.341521,-114.0144
7177,hungryhorse2,MT-2203-2,40555,HUNGHR12,Existing,BPAT,NW_BPAT,2203,2203,2,48.341521,-114.0144
7178,hungryhorse3,MT-2203-3,40556,HUNGHR34,Existing,BPAT,NW_BPAT,2203,2203,3,48.341521,-114.0144
7179,hungryhorse4,MT-2203-4,40556,HUNGHR34,Existing,BPAT,NW_BPAT,2203,2203,4,48.341521,-114.0144
4972,noxonrapids5,MT-2199-5,48283,NOXON 5,Existing,AVA,NW_AVA,2199,2199,5,47.96048,-115.73395
8048,noxonrapids1,MT-2199-1,48285,NOXON12,Existing,AVA,NW_AVA,2199,2199,1,47.96048,-115.73395
8049,noxonrapids2,MT-2199-2,48285,NOXON12,Existing,AVA,NW_AVA,2199,2199,2,47.96048,-115.73395
8050,noxonrapids3,MT-2199-3,48287,NOXON34,Existing,AVA,NW_AVA,2199,2199,3,47.96048,-115.73395
8051,noxonrapids4,MT-2199-4,48287,NOXON34,Existing,AVA,NW_AVA,2199,2199,4,47.96048,-115.73395
3472,thompsonfalls2,MT-2195-TF2,629521,THOMPSNGN1-3,Existing,NWMT,NW_NWMT,2195,2195,TF2,47.593155,-115.3582
3479,thompsonfalls6,MT-2195-TF6,629522,THOMPSNGN4-6,Existing,NWMT,NW_NWMT,2195,2195,TF6,47.593155,-115.3582
3480,thompsonfalls5,MT-2195-TF5,629522,THOMPSNGN4-6,Existing,NWMT,NW_NWMT,2195,2195,TF5,47.593155,-115.3582
3481,thompsonfalls4,MT-2195-TF4,629522,THOMPSNGN4-6,Existing,NWMT,NW_NWMT,2195,2195,TF4,47.593155,-115.3582
3502,thompsonfalls7,MT-2195-TF7,629524,THOMPSNGN7,Existing,NWMT,NW_NWMT,2195,2195,TF7,47.593155,-115.3582
3537,thompsonfalls3,MT-2195-TF3,629521,THOMPSNGN1-3,Existing,NWMT,NW_NWMT,2195,2195,TF3,47.593155,-115.3582
3539,thompsonfalls1,MT-2195-TF1,629521,THOMPSNGN1-3,Existing,NWMT,NW_NWMT,2195,2195,TF1,47.593155,-115.3582
3489,ryan6,MT-2194-RYA6,622532,RYAN GEN4-6,Existing,NWMT,NW_NWMT,2194,2194,RYA6,47.569939,-111.1225
3490,ryan5,MT-2194-RYA5,622532,RYAN GEN4-6,Existing,NWMT,NW_NWMT,2194,2194,RYA5,47.569939,-111.1225
3515,ryan3,MT-2194-RYA3,622531,RYAN GEN1-3,Existing,NWMT,NW_NWMT,2194,2194,RYA3,47.569939,-111.1225
3517,ryan1,MT-2194-RYA1,622531,RYAN GEN1-3,Existing,NWMT,NW_NWMT,2194,2194,RYA1,47.569939,-111.1225
8613,ryan2,MT-2194-RYA2,622531,RYAN GEN1-3,Existing,NWMT,NW_NWMT,2194,2194,RYA2,47.569939,-111.1225
8614,ryan4,MT-2194-RYA4,622532,RYAN GEN4-6,Existing,NWMT,NW_NWMT,2194,2194,RYA4,47.569939,-111.1225
5485,rainbow9,MT-2193-RAI9,622515,RAINBOW GEN,Existing,NWMT,NW_NWMT,2193,2193,RAI9,47.5344,-111.2045
3511,moronymor2,MT-2191-MOR2,622551,MORONY GEN,Existing,NWMT,NW_NWMT,2191,2191,MOR2,47.581737,-111.0609
3512,moronymor1,MT-2191-MOR1,622551,MORONY GEN,Existing,NWMT,NW_NWMT,2191,2191,MOR1,47.581737,-111.0609
3482,kerrker2,MT-2188-KER2,629512,SKQ GEN 2,Existing,NWMT,NW_NWMT,2188,2188,KER2,47.6777,-114.2339
3535,kerrker3,MT-2188-KER3,629513,SKQ GEN 3,Existing,NWMT,NW_NWMT,2188,2188,KER3,47.6777,-114.2339
3536,kerrker1,MT-2188-KER1,629511,SKQ GEN 1,Existing,NWMT,NW_NWMT,2188,2188,KER1,47.6777,-114.2339
3486,holterhol4,MT-2186-HOL4,627514,HOLTER GEN 4,Existing,NWMT,NW_NWMT,2186,2186,HOL4,46.9915,-112.0047
3487,holterhol3,MT-2186-HOL3,627513,HOLTER GEN 3,Existing,NWMT,NW_NWMT,2186,2186,HOL3,46.9915,-112.0047
3488,holterhol2,MT-2186-HOL2,627512,HOLTER GEN 2,Existing,NWMT,NW_NWMT,2186,2186,HOL2,46.9915,-112.0047
3531,holterhol1,MT-2186-HOL1,627511,HOLTER GEN 1,Existing,NWMT,NW_NWMT,2186,2186,HOL1,46.9915,-112.0047
3513,cochranecoc2,MT-2182-COC2,622541,COCHRANE GEN,Existing,NWMT,NW_NWMT,2182,2182,COC2,47.5375,-111.195
3514,cochranecoc1,MT-2182-COC1,622541,COCHRANE GEN,Existing,NWMT,NW_NWMT,2182,2182,COC1,47.5375,-111.195
3518,blackeagle3,MT-2181-BLA3,622521,BLACKEGL GEN,Existing,NWMT,NW_NWMT,2181,2181,BLA3,47.521331,-111.2614
3519,blackeagle2,MT-2181-BLA2,622521,BLACKEGL GEN,Existing,NWMT,NW_NWMT,2181,2181,BLA2,47.521331,-111.2614
3520,blackeagle1,MT-2181-BLA1,622521,BLACKEGL GEN,Existing,NWMT,NW_NWMT,2181,2181,BLA1,47.521331,-111.2614
4918,quincychute,WA-917-1,46071,QUIN CH,Existing,GCPD,NW_GCPD,917,917,1,46.982514,-119.2578
4470,alamo1,CA-905-1,25653,ALAMO SC,Existing,CISC,CA_CISO,905,905,1,34.8158,-118.6867
1606,bottlerock,CA-902-1,31421,BOTTLERK,Existing,CIPV,CA_CISO,902,902,1,38.8348,-122.7677
5031,albenifalls1,ID-851-1,40028,ALBENI F1,Existing,BPAT,NW_BPAT,851,851,1,48.180245,-116.9986
5695,albenifalls2,ID-851-2,40030,ALBENI F2,Existing,BPAT,NW_BPAT,851,851,2,48.180245,-116.9986
5696,albenifalls3,ID-851-3,40032,ALBENI F3,Existing,BPAT,NW_BPAT,851,851,3,48.180245,-116.9986
3670,palisades1,ID-850-1,66160,PALISADES_G1,Existing,PAID,BS_PACE,850,850,1,43.334849,-111.2058
3671,palisades2,ID-850-2,66165,PALISADES_G2,Existing,PAID,BS_PACE,850,850,2,43.334849,-111.2058
3672,palisades3,ID-850-3,66170,PALISADES_G3,Existing,PAID,BS_PACE,850,850,3,43.334849,-111.2058
3673,palisades4,ID-850-4,66175,PALISADES_G4,Existing,PAID,BS_PACE,850,850,4,43.334849,-111.2058
17602,upperpowerplant,844_4,66432,SUGARMIL,Existing,PAID,BS_PACE,8,844,4-Apr,43.552695,-112.051
17601,citypowerplant,841_3,66432,SUGARMIL,Existing,PAID,BS_PACE,8,841,1-Apr,43.491398,-112.0454
5023,dworshak1,ID-840-1,40361,DWORSHAK_01,Existing,BPAT,NW_BPAT,840,840,1,46.5143,-116.2977
6627,dworshak2,ID-840-2,40363,DWORSHAK_02,Existing,BPAT,NW_BPAT,840,840,2,46.5143,-116.2977
6628,dworshak3,ID-840-3,40365,DWORSHAK_03,Existing,BPAT,NW_BPAT,840,840,3,46.5143,-116.2977
17450,smallqfagggrassvalley,839_7P,32476,ROLLINSF,Existing,CIPV,CA_CISO,8,839,9-Mar,39.272108,-120.9325
4973,postfalls1,ID-835-1,48331,POSTFL15,Existing,AVA,NW_AVA,835,835,1,47.703333,-116.9536
8341,postfalls2,ID-835-2,48331,POSTFL15,Existing,AVA,NW_AVA,835,835,2,47.703333,-116.9536
8342,postfalls3,ID-835-3,48331,POSTFL15,Existing,AVA,NW_AVA,835,835,3,47.703333,-116.9536
8343,postfalls4,ID-835-4,48331,POSTFL15,Existing,AVA,NW_AVA,835,835,4,47.703333,-116.9536
8344,postfalls5,ID-835-5,48331,POSTFL15,Existing,AVA,NW_AVA,835,835,5,47.703333,-116.9536
9749,cabinetgorge1,ID-833-1,48061,CABGOR12,Existing,AVA,NW_AVA,833,833,1,48.084444,-116.0573
9812,cabinetgorge2,ID-833-2,48061,CABGOR12,Existing,AVA,NW_AVA,833,833,2,48.084444,-116.0573
9813,cabinetgorge3,ID-833-3,48063,CABGOR34,Existing,AVA,NW_AVA,833,833,3,48.084444,-116.0573
9814,cabinetgorge4,ID-833-4,48063,CABGOR34,Existing,AVA,NW_AVA,833,833,4,48.084444,-116.0573
3681,soda1,ID-831-1,66390,SODA G12,Existing,PAID,BS_PACE,831,831,1,42.64455,-111.6967
3682,soda2,ID-831-2,66390,SODA G12,Existing,PAID,BS_PACE,831,831,2,42.64455,-111.6967
3667,oneida2,ID-829-2,66120,ONED G23,Existing,PAID,BS_PACE,829,829,2,42.267774,-111.7485
3668,oneida3,ID-829-3,66120,ONED G23,Existing,PAID,BS_PACE,829,829,3,42.267774,-111.7485
3669,oneida1,ID-829-1,66125,ONED G1,Existing,PAID,BS_PACE,829,829,1,42.267774,-111.7485
3651,grace3,ID-827-3,65705,GRACE G3,Existing,PAID,BS_PACE,827,827,3,42.53675,-111.794
3652,grace4,ID-827-4,65710,GRACE G4,Existing,PAID,BS_PACE,827,827,4,42.53675,-111.794
3653,grace5,ID-827-5,65715,GRACE G5,Existing,PAID,BS_PACE,827,827,5,42.53675,-111.794
5465,uppersalmon1,ID-822-1,60361,U SAMN 1,Existing,IPMV,BS_IPCO,822,822,1,42.767422,-114.9247
9463,uppersalmon2,ID-822-2,60362,U SAMN 2,Existing,IPMV,BS_IPCO,822,822,2,42.767422,-114.9247
5466,twinfalls1,ID-821-1,60352,TWINFALS,Existing,IPMV,BS_IPCO,821,821,1,42.5892,-114.3553
9406,twinfalls2,ID-821-2,60353,TWINFALS,Existing,IPMV,BS_IPCO,821,821,2,42.5892,-114.3553
3417,swanfalls2,ID-819-2,60331,SWANFALL,Existing,IPTV,BS_IPCO,819,819,2,43.2435,-116.3791
3418,swanfalls1,ID-819-1,60331,SWANFALL,Existing,IPTV,BS_IPCO,819,819,1,43.2435,-116.3791
3422,shoshnfalls1,ID-818-1,60116,SHSNFALS,Existing,IPMV,BS_IPCO,818,818,1,42.5975,-114.4033
5472,lowersalmon1,ID-816-1,60201,L SAMN 1,Existing,IPMV,BS_IPCO,816,816,1,42.841608,-114.9036
7642,lowersalmon2,ID-816-2,60202,L SAMN 2,Existing,IPMV,BS_IPCO,816,816,2,42.841608,-114.9036
7643,lowersalmon3,ID-816-3,60203,L SAMN 3,Existing,IPMV,BS_IPCO,816,816,3,42.841608,-114.9036
7644,lowersalmon4,ID-816-4,60204,L SAMN 4,Existing,IPMV,BS_IPCO,816,816,4,42.841608,-114.9036
3442,lowermalad1,ID-815-1,60196,L MALAD,Existing,IPMV,BS_IPCO,815,815,1,42.865783,-114.9062
3451,clearlakeid,ID-814-1,60120,DALE,Existing,IPMV,BS_IPCO,814,814,1,42.66701,-114.7801
6136,cascadeid1,ID-813-1,61015,CSCAD PP,Existing,IPTV,BS_IPCO,813,813,1,44.5256,-116.0483
6137,cascadeid2,ID-813-2,61015,CSCAD PP,Existing,IPTV,BS_IPCO,813,813,2,44.5256,-116.0483
5467,cjstrike1,ID-812-1,60321,STRIKE 1,Existing,IPTV,BS_IPCO,812,812,1,42.944869,-115.9779
11172,cjstrike2,ID-812-2,60322,STRIKE 2,Existing,IPTV,BS_IPCO,812,812,2,42.944869,-115.9779
11173,cjstrike3,ID-812-3,60323,STRIKE 3,Existing,IPTV,BS_IPCO,812,812,3,42.944869,-115.9779
5478,brownlee1,ID-811-1,60096,BRWNL 1,Existing,IPTV,BS_IPCO,811,811,1,44.8367,-116.8975
6005,brownlee2,ID-811-2,60097,BRWNL 2,Existing,IPTV,BS_IPCO,811,811,2,44.8367,-116.8975
6006,brownlee3,ID-811-3,60098,BRWNL 3,Existing,IPTV,BS_IPCO,811,811,3,44.8367,-116.8975
6007,brownlee4,ID-811-4,60099,BRWNL 4,Existing,IPTV,BS_IPCO,811,811,4,44.8367,-116.8975
6008,brownlee5,ID-811-5,60100,BRWNL 5,Existing,IPTV,BS_IPCO,811,811,5,44.8367,-116.8975
5484,bliss1,ID-810-1,60036,BLISS 1,Existing,IPMV,BS_IPCO,810,810,1,42.913786,-115.071
5903,bliss2,ID-810-2,60037,BLISS 2,Existing,IPMV,BS_IPCO,810,810,2,42.913786,-115.071
5904,bliss3,ID-810-3,60038,BLISS 3,Existing,IPMV,BS_IPCO,810,810,3,42.913786,-115.071
3457,americanfalls1,ID-809-1,60025,AMFLS,Existing,IPFE,BS_IPCO,809,809,1,42.7778,-112.8764
3458,americanfalls2,ID-809-2,60025,AMFLS,Existing,IPFE,BS_IPCO,809,809,2,42.7778,-112.8764
3459,americanfalls3,ID-809-3,60025,AMFLS,Existing,IPFE,BS_IPCO,809,809,3,42.7778,-112.8764
6705,etiwandahydro,CA-745-1,25422,ETI MWDG,Existing,CISC,CA_CISO,745,745,1,34.10345,-117.5257
1744,toadtown1,CA-714-1,31836,TOAD TWN,Existing,CIPV,CA_CISO,714,714,1,39.893491,-121.5934
17626,medicinebow,692_1-10,67946,FREEZOUT,Existing,PAWY,BS_PACE,6,692,2-Sep,41.835278,-105.9181
1166,kerckhoff21,CA-682-1,34308,KERCKHOFFPH2,Existing,CIPV,CA_CISO,682,682,1,37.071846,-119.558
1816,newcastle1,CA-632-1,32460,NEWCSTLE,Existing,CIPV,CA_CISO,632,632,1,38.835182,-121.093
17425,oakflat,626_1,30250,CARIBOU,Existing,CIPV,CA_CISO,6,626,6-Feb,40.07531,-121.1614
2382,southforktolt,WA-622-1,42351,TOLT RIV,Existing,SCL,NW_SCL,622,622,1,47.699167,-121.7833
2399,fredonia4,WA-607-4,42115,FREDONA4,Existing,PSEI,NW_PSEI,607,607,4,48.4558,-122.4358
2400,fredonia3,WA-607-3,42114,FREDONA3,Existing,PSEI,NW_PSEI,607,607,3,48.4558,-122.4358
2401,fredonia2,WA-607-2,42112,FREDONA2,Existing,PSEI,NW_PSEI,607,607,2,48.4558,-122.4358
2402,fredonia1,WA-607-1,42111,FREDONA1,Existing,PSEI,NW_PSEI,607,607,1,48.4558,-122.4358
13553,easthighline,CA-586-1,21661,ESTHIGHL,Existing,IID,CA_IID,586,586,1,32.699451,-115.2825
13549,drop1,CA-585-1|2|3,21658,DROP1,Existing,IID,CA_IID,585,585,1|2|3,32.711611,-114.9427
13498,navajodam1,NM-584-1,79642,NAV1,Existing,WACM,RM_WACM,584,584,1,36.8061,-107.6131
13499,navajodam2,NM-584-2,79642,NAV1,Existing,WACM,RM_WACM,584,584,2,36.8061,-107.6131
2167,kettlefalls1,WA-550-1,48173,KETTLEAV,Existing,AVA,NW_AVA,550,550,1,48.620336,-118.1111
2168,kettlefalls2,WA-550-2,48173,KETTLEAV,Existing,AVA,NW_AVA,550,550,2,48.620336,-118.1111
4715,camanche1,CA-537-1,33850,CAMANCHE,Existing,CIPV,CA_CISO,537,537,1,38.2268,-121.0245
6099,camanche2,CA-537-2,33850,CAMANCHE,Existing,CIPV,CA_CISO,537,537,2,38.2268,-121.0245
6100,camanche3,CA-537-3,33850,CAMANCHE,Existing,CIPV,CA_CISO,537,537,3,38.2268,-121.0245
13700,mcclellan1,CA-535-1,37309,MCCLELLN,Existing,BANC,CA_BANC,535,535,1,38.652731,-121.3933
13698,jonesforkh1,CA-534-1,37307,JONESFRK,Existing,BANC,CA_BANC,534,534,1,38.850283,-120.3819
1821,campfarwest1,CA-531-1,32470,CMP.FARW,Existing,CIPV,CA_CISO,531,531,1,39.048802,-121.317
14008,hayden1,CO-525-1,79040,HAYDEN1,Existing,WACM,RM_WACM,525,525,1,40.4856,-107.185
14009,hayden2,CO-525-2,79041,HAYDEN2,Existing,WACM,RM_WACM,525,525,2,40.4856,-107.185
14028,uppermolina,CO-521-1,79172,MOLINA-U,Existing,WACM,RM_WACM,521,521,1,39.143808,-108.0048
14027,lowermolina,CO-520-1,79166,MOLINA-L,Existing,WACM,RM_WACM,520,520,1,39.19366,-108.0441
13937,polehill,CO-519-1,73324,POLEHILL,Existing,WACM,RM_WACM,519,519,1,40.365056,-105.3251
13969,flatiron1,CO-518-1,73448,FLATIRN1,Existing,WACM,RM_WACM,518,518,1,40.364996,-105.236
13970,flatiron2,CO-518-2,73449,FLATIRN2,Existing,WACM,RM_WACM,518,518,2,40.364996,-105.236
13971,flatiron3,CO-518-3,73449,FLATIRN2,Existing,WACM,RM_WACM,518,518,3,40.364996,-105.236
13936,maryslake,CO-517-1,73319,MARYLKPP,Existing,WACM,RM_WACM,517,517,1,40.34408,-105.5343
13934,greenmountain1,CO-516-1,73316,GREENMT1,Existing,WACM,RM_WACM,516,516,1,39.878805,-106.3327
13935,greenmountain2,CO-516-2,73317,GREENMT2,Existing,WACM,RM_WACM,516,516,2,39.878805,-106.3327
4021,bigthompson,CO-515-1,73299,BIGTHOMP,Existing,WACM,RM_WACM,515,515,1,40.421031,-105.2238
14005,morrowpoint1,CO-514-1,79019,MORRO1-2,Existing,WACM,RM_WACM,514,514,1,38.451753,-107.5393
14006,morrowpoint2,CO-514-2,79019,MORRO1-2,Existing,WACM,RM_WACM,514,514,2,38.451753,-107.5393
13931,estes1,CO-513-1,73306,ESTES1,Existing,WACM,RM_WACM,513,513,1,40.376771,-105.5097
13932,estes2,CO-513-2,73307,ESTES2,Existing,WACM,RM_WACM,513,513,2,40.376771,-105.5097
13933,estes3,CO-513-3,73308,ESTES3,Existing,WACM,RM_WACM,513,513,3,40.376771,-105.5097
14023,bluemesa1,CO-512-1,79157,BMESA1-2,Existing,WACM,RM_WACM,512,512,1,38.453191,-107.3375
14024,bluemesa2,CO-512-2,79157,BMESA1-2,Existing,WACM,RM_WACM,512,512,2,38.453191,-107.3375
17568,sonomapowerplant,510_1,31430,SONOMAPPGEO,Existing,CIPV,CA_CISO,5,510,Jan-00,38.7903,-122.7559
4006,boysen2,WY-505-2,73333,BOYSEN1,Existing,WACM,RM_WACM,505,505,2,43.417872,-108.1775
4007,boysen1,WY-505-1,73333,BOYSEN1,Existing,WACM,RM_WACM,505,505,1,43.417872,-108.1775
17612,ruxton,495_1,70426,TARRYALL,Existing,PSCO,RM_PSCO,4,495,5-Sep,38.841354,-104.9738
13955,birdsall1,CO-493-1,78519,BIRDSAL1,Existing,PSCO,RM_PSCO,493,493,1,38.881389,-104.8169
13956,birdsall2,CO-493-2,78520,BIRDSAL2,Existing,PSCO,RM_PSCO,493,493,2,38.881389,-104.8169
13957,birdsall3,CO-493-3,78521,BIRDSAL3,Existing,PSCO,RM_PSCO,493,493,3,38.881389,-104.8169
14105,upperdawson1,CA-489-1,38562,DAWSON,Existing,TIDC,CA_TIDC,489,489,1,37.6508,-120.4706
17931,mwdcoyotecreekhydroelectricrecovery1hy313,483_1,24201,BARRE,Existing,CISC,CA_CISO,4,483,3-Aug,33.92493,-117.9552
19316,mwdperrishydroelectricrecoveryplant,CA-481-1,24160,VALLEYSC,Existing,CISC,CA_CISO,481,481,1,33.8361,-117.1831
14123,valmont6,CO-477-6,70448,VALMONT6,Existing,PSCO,RM_PSCO,477,477,6,40.0195,-105.202
16318,70385ads30shoshonea,CO-476-A,70385,SHOSHA&B,Existing,PSCO,RM_PSCO,476,476,A,39.57013,-107.2269
16316,70327ads30salida12,CO-474-1|2,70327,PONCHA,Existing,PSCO,RM_PSCO,474,474,1|2,38.53419,-106.182
16313,70195ads30georgetown12,CO-472-1|2,70195,GEORG1&2,Existing,PSCO,RM_PSCO,472,472,1|2,39.6919,-105.6978
13789,fruita,CO-471-1,70180,FRUITA,Existing,PSCO,RM_PSCO,471,471,1,39.1364,-108.7347
13888,comanche3,CO-470-3,70777,COMAN_3,Existing,PSCO,RM_PSCO,470,470,3,38.2081,-104.5747
14129,cherokee4coal,CO-469-4,70106,CHEROK4,Existing,PSCO,RM_PSCO,469,469,4,39.807275,-104.9645
15920,cherokeecc1a,CO-469-AG,70145,CHEROKEE5,Existing,PSCO,RM_PSCO,469,469,AG,39.807275,-104.9645
15921,cherokeecc1b,CO-469-AG,70147,CHEROKEE7,Existing,PSCO,RM_PSCO,469,469,AG,39.807275,-104.9645
13781,cabincreeka,CO-467-A,70069,CABCRKA,Existing,PSCO,RM_PSCO,467,467,A,39.6551,-105.7088
13782,cabincreekb,CO-467-B,70070,CABCRKB,Existing,PSCO,RM_PSCO,467,467,B,39.6551,-105.7088
16486,ads30ctpscoalmsact1,CO-464-1,70485,ALMSACT1,Existing,PSCO,RM_PSCO,464,464,1,37.4594,-105.8947
16487,ads30ctpscoalmsact2,CO-464-2,70486,ALMSACT2,Existing,PSCO,RM_PSCO,464,464,2,37.4594,-105.8947
13800,puebloic15,CO-460-IC1-5,70334,PUB_DSLS,Existing,PSCO,RM_PSCO,460,460,IC1-5,38.2667,-104.6144
1820,narrows2,CA-455-1,32468,NARROWSPH2,Existing,CIPV,CA_CISO,455,455,1,39.238996,-121.2704
1809,colgate1,CA-454-1,32450,COLGATE1,Existing,CIPV,CA_CISO,454,454,1,39.330833,-121.1917
1811,colgate2,CA-454-2,32452,COLGATE2,Existing,CIPV,CA_CISO,454,454,2,39.330833,-121.1917
14103,trinity1,CA-451-1,37590,TRINTY12,Existing,BANC,CA_BANC,451,451,1,40.797296,-122.7626
14104,trinity2,CA-451-2,37590,TRINTY12,Existing,BANC,CA_BANC,451,451,2,40.797296,-122.7626
14095,springcreek1,CA-450-1,37581,SPRINGCR,Existing,BANC,CA_BANC,450,450,1,40.628115,-122.4675
14096,springcreek2,CA-450-2,37581,SPRINGCR,Existing,BANC,CA_BANC,450,450,2,40.628115,-122.4675
1518,wrgianelli1,CA-448-1,38730,SANLUIS1,Existing,CIPV,CA_CISO,448,448,1,37.0692,-121.0772
1519,wrgianelli2,CA-448-2,38730,SANLUIS1,Existing,CIPV,CA_CISO,448,448,2,37.0692,-121.0772
1520,wrgianelli3,CA-448-3,38735,SANLUIS2,Existing,CIPV,CA_CISO,448,448,3,37.0692,-121.0772
1521,wrgianelli4,CA-448-4,38735,SANLUIS2,Existing,CIPV,CA_CISO,448,448,4,37.0692,-121.0772
1522,wrgianelli5,CA-448-5,38740,SANLUIS3,Existing,CIPV,CA_CISO,448,448,5,37.0692,-121.0772
1523,wrgianelli6,CA-448-6,38740,SANLUIS3,Existing,CIPV,CA_CISO,448,448,6,37.0692,-121.0772
1524,wrgianelli7,CA-448-7,38745,SANLUIS4,Existing,CIPV,CA_CISO,448,448,7,37.0692,-121.0772
1525,wrgianelli8,CA-448-8,38745,SANLUIS4,Existing,CIPV,CA_CISO,448,448,8,37.0692,-121.0772
13470,parkerdam1,AZ-447-1,19006,PARKERG1,Existing,WALC,SW_WALC,A,447,Z--,34.295334,-114.1402
13471,parkerdam2,AZ-447-2,19007,PARKERG2,Existing,WALC,SW_WALC,A,447,Z--,34.295334,-114.1402
13472,parkerdam3,AZ-447-3,19008,PARKERG3,Existing,WALC,SW_WALC,A,447,Z--,34.295334,-114.1402
13473,parkerdam4,AZ-447-4,19009,PARKERG4,Existing,WALC,SW_WALC,A,447,Z--,34.295334,-114.1402
1165,oneill1,CA-446-1,34316,ONEILPMP,Existing,CIPV,CA_CISO,446,446,1,37.098671,-121.0477
14089,shasta1,CA-445-1,37576,SHASTA2,Existing,BANC,CA_BANC,445,445,1,40.717455,-122.4223
14090,shasta2,CA-445-2,37577,SHASTA3,Existing,BANC,CA_BANC,445,445,2,40.717455,-122.4223
14091,shasta3,CA-445-3,37575,SHASTA1,Existing,BANC,CA_BANC,445,445,3,40.717455,-122.4223
14092,shasta4,CA-445-4,37578,SHASTA4,Existing,BANC,CA_BANC,445,445,4,40.717455,-122.4223
14093,shasta5,CA-445-5,37579,SHASTA5,Existing,BANC,CA_BANC,445,445,5,40.717455,-122.4223
1459,nimbus1,CA-444-1,37645,NIMBUS12,Existing,BANC,CA_BANC,444,444,1,38.63735,-121.2202
1460,nimbus2,CA-444-2,37645,NIMBUS12,Existing,BANC,CA_BANC,444,444,2,38.63735,-121.2202
14067,keswick1,CA-443-1,37559,KESWICK1,Existing,BANC,CA_BANC,443,443,1,40.611858,-122.4464
14068,keswick2,CA-443-2,37556,KESWICK2,Existing,BANC,CA_BANC,443,443,2,40.611858,-122.4464
14069,keswick3,CA-443-3,37557,KESWICK3,Existing,BANC,CA_BANC,443,443,3,40.611858,-122.4464
14064,judgefcarr1,CA-442-1,37553,J.F.CARR,Existing,BANC,CA_BANC,442,442,1,40.646934,-122.627
14065,judgefcarr2,CA-442-2,37553,J.F.CARR,Existing,BANC,CA_BANC,442,442,2,40.646934,-122.627
14051,folsom1,CA-441-1,37549,FOLSOM1,Existing,BANC,CA_BANC,441,441,1,38.70675,-121.1584
14052,folsom2,CA-441-2,37550,FOLSOM2,Existing,BANC,CA_BANC,441,441,2,38.70675,-121.1584
14053,folsom3,CA-441-3,37551,FOLSOM3,Existing,BANC,CA_BANC,441,441,3,38.70675,-121.1584
14070,lagrange12,CA-440-1|2,38560,LA GRNGE,Existing,TIDC,CA_TIDC,440,440,1|2,37.6697,-120.4436
14046,donpedro1,CA-439-1,38550,DONPDRO1,Existing,TIDC,CA_TIDC,439,439,1,37.695994,-120.4202
