GeneratorKey,Name,plant_name_eia,Long ID,plant_id_eia,Long Name,generator_id,latitude,longitude,merged_type
13668,springbok3,springbok3solarfarm,CA-60491-SB3SF,60491,springbok3solarfarmsonsranch1q18q19,SB3SF,35.171153,-118.0017,Long_ID
13669,springbok1,springboksolarfarm1,CA-59532-SB1,59532,springboksolarfarmiprojectsb1q18pvspringbok1,SB1,35.249167,-117.9553,Long_ID
13670,springbok2,springboksolarfarm2,CA-59840-SB2,59840,springbok2solarfarmhomesranchsb2q19pv,SB2,35.250031,-117.9768,Long_ID
13671,lake,lake,CA-7987-L1,7987,lakel1,L1,34.1772,-118.3147,Long_ID
13672,magnoliacc,magnolia,CA-56046-AG,56046,magnoliacctotalccplant,1,34.1786,-118.3153,Long_ID
13673,oliveo1,olive,CA-6013-O1,6013,oliveo1,O1,34.1764,-118.3147,Long_ID
13674,oliveo2,olive,CA-6013-O2,6013,oliveo2,O1,34.1764,-118.3147,Long_ID
13693,camino1,camino,CA-430-H1,430,caminoh1,H1,38.82881,-120.5371,Long_ID
13694,camino2,camino,CA-430-H2,430,caminoh2,H1,38.82881,-120.5371,Long_ID
13695,spacogen3cc,spa,CA-7552-AG,7552,campbellscogentotalccplant,CCCT,38.511,-121.4735,Long_ID
13696,jaybirdh1,jaybird,CA-431-H1,431,jaybirdh1,H1,38.83405,-120.5318,Long_ID
13697,jaybirdh2,jaybird,CA-431-H2,431,jaybirdh2,H1,38.83405,-120.5318,Long_ID
13698,jonesforkh1,jonesfork,CA-534-1,534,jonesfork1,1,38.850283,-120.3819,Long_ID
13699,loonlake,loonlake,CA-432-H1,432,loonlakeh1,H1,38.982697,-120.3245,Long_ID
13700,mcclellan1,mcclellan,CA-535-1,535,mcclellan1,1,38.652731,-121.3933,Long_ID
13701,scacogen2cc,sca,CA-7551-AG,7551,proctorgamblecogentotalccplant,CCST,38.530943,-121.4001,Long_ID
13702,robbspeakh1,robbspeak,CA-433-1,433,robbspeak1,1,38.896511,-120.3783,Long_ID
13703,carsonicecc,carsonicecg,CA-7527-AG,7527,carsonicecogentotalccplant,1,38.445681,-121.4624,Long_ID
13704,carsonicepeaker,carsonicecg,CA-7527-CCCT,7527,carsonicecogenerationctccct,1,38.445681,-121.4624,Long_ID
13705,unionvalley,unionvalley,CA-6612-1,6612,unionvalley1,1,38.86429,-120.4443,Long_ID
13706,whiterock1,whiterock,CA-435-H1,435,whiterockh1,H1,38.765336,-120.7874,Long_ID
13707,whiterock2,whiterock,CA-435-H2,435,whiterockh2,H1,38.765336,-120.7874,Long_ID
13710,clarkmountain3,tracy,NV-2336-GT3,2336,tracyclarkmountaingt3,3,39.5625,-119.525,Long_ID
13711,clarkmountain4,tracy,NV-2336-GT4,2336,tracyclarkmountaingt4,3,39.5625,-119.525,Long_ID
13714,sodalakegeothermal,sodalakegeothermalnoiii,NV-52174-PLT,52174,bonanza1st4995,OE11,39.557,-118.8383,Long_ID
13715,dixievalleygeo1,dixievalley,NV-52015-GEN1,52015,tehachapiwindgenericwt275,GEN1,39.9663,-117.8557,Long_ID
13718,stillwatergeo1,stillwater,NV-50765-1-1,50765,hunter1st48825,OE11,39.547537,-118.555613,Long_ID
13719,stillwatergeo2,stillwater,NV-50765-1-2,50765,hunter3st4956,OE11,39.547537,-118.555613,Long_ID
13720,stillwatergeo3,stillwater,NV-50765-2-1,50765,lowerboulder1hy05,OE11,39.547537,-118.555613,Long_ID
13721,stillwatergeo4,stillwater,NV-50765-2-2,50765,petersonhydro1hy01,OE11,39.547537,-118.555613,Long_ID
13722,tracy3,tracy,NV-2336-3,2336,tracyst3,3,39.5625,-119.525,Long_ID
13723,tracynvcc1,tracy,NV-2336-AG,2336,tracynvcc1totalccplant,3,39.5625,-119.525,Long_ID
13728,steamboat21,steamboatii,NV-54665-T201,54665,yellowstone2hy029,T201,,-119.7468,Long_ID
13729,steamboat22,steamboatii,NV-54665-T202,54665,boulder2hy14,T201,,-119.7468,Long_ID
13730,steamboat31,steamboatiii,NV-54666-T301,54666,cedarvalleysolarllccvsp1pvt3,T301,,-119.7471,Long_ID
13731,steamboat32,steamboatiii,NV-54666-T302,54666,exxonmobileproductioncompanyshutecreek1gt3578,T301,,-119.7471,Long_ID
13732,jerseyvalley1,jerseyvalleygeothermalpowerplant,NV-57376-OEC 1,57376,jerseyvalleygeothermalpowerplant1bt225,OEC 1,40.1808,-117.4739,Long_ID
13733,jerseyvalley2,jerseyvalleygeothermalpowerplant,NV-57376-OEC 2,57376,jerseyvalleygeothermalpowerplant1bt225,OEC 1,40.1808,-117.4739,Long_ID
13734,wildrose2,donacampbell2geothermal,NV-60419-DAC2G,60419,tracyccct2ct15559,DAC2G,38.835836,-118.3253,Long_ID
13735,applesolar,ftchurchillpv,NV-59472-NVC7,59472,applesolar1,NVC7,39.128056,-119.14,Long_ID
13736,crescentdunes,crescentdunessolarenergy,NV-57275-TSE-1,57275,crescentdunessolarenergytse1,TSE-1,38.238889,-117.3636,Long_ID
13737,stillwatersolar,stillwater,NV-50765-1,50765,stillwaterfacility1crdipppvg1,OE11,39.547537,-118.555613,Long_ID
13738,westerne202,western102powerplant,NV-56500-E202,56500,western102generatingstatione202,A101,39.5603,-119.5108,Long_ID
13739,westernf102,western102powerplant,NV-56500-F102,56500,western102generatingstationf102,A101,39.5603,-119.5108,Long_ID
13740,westernf202,western102powerplant,NV-56500-F202,56500,western102generatingstationf202,A101,39.5603,-119.5108,Long_ID
13741,westerng102,western102powerplant,NV-56500-G102,56500,western102generatingstationg102,A101,39.5603,-119.5108,Long_ID
13742,westerng202,western102powerplant,NV-56500-G202,56500,western102generatingstationg202,A101,39.5603,-119.5108,Long_ID
13743,westernh102,western102powerplant,NV-56500-H102,56500,western102generatingstationh102,A101,39.5603,-119.5108,Long_ID
13744,westernh202,western102powerplant,NV-56500-H202,56500,western102generatingstationh202,A101,39.5603,-119.5108,Long_ID
13745,westerna101,western102powerplant,NV-56500-A101,56500,western102generatingstationa101,A101,39.5603,-119.5108,Long_ID
13746,westernb102,western102powerplant,NV-56500-B102,56500,western102generatingstationb102,A101,39.5603,-119.5108,Long_ID
13747,westernb202,western102powerplant,NV-56500-B202,56500,western102generatingstationb202,A101,39.5603,-119.5108,Long_ID
13748,westernc102,western102powerplant,NV-56500-C102,56500,western102generatingstationc102,A101,39.5603,-119.5108,Long_ID
13749,westernc202,western102powerplant,NV-56500-C202,56500,western102generatingstationc202,A101,39.5603,-119.5108,Long_ID
13750,westernd101,western102powerplant,NV-56500-D101,56500,western102generatingstationd101,A101,39.5603,-119.5108,Long_ID
13751,westerne102,western102powerplant,NV-56500-E102,56500,western102generatingstatione102,A101,39.5603,-119.5108,Long_ID
13752,richardburdette1,richardburdettegeothermal,NV-56321-1,56321,boulder2hy14,1,39.390843,-119.7546,Long_ID
13753,richardburdette2,richardburdettegeothermal,NV-56321-OEC2,56321,cedarvalleysolarllccvsp1pvt3,1,39.390843,-119.7546,Long_ID
13754,desertpeak2,desertpeak,NV-10018-GEN2,10018,footecreek428wt168,GEN1,39.753999,-118.9535,Long_ID
13755,galena31,galena3,NV-56541-GEN1,56541,exxonmobileproductioncompanyshutecreek3gt3578,GEN1,39.388722,-119.7489,Long_ID
13756,galena32,galena3,NV-56541-GEN2,56541,minkcreekhydrorobertfackrell1hy295,GEN1,39.388722,-119.7489,Long_ID
13757,patua1a1,patuageothermalprojectphase1a,NV-58319-1,58319,vulcanpatua11bt30,1,39.585833,-119.0731,Long_ID
13758,patua1a3,patuageothermalprojectphase1a,NV-58319-3,58319,vulcanpatua11bt30,1,39.585833,-119.0731,Long_ID
13759,patua1a5,patuageothermalprojectphase1a,NV-58319-5,58319,vulcanpatua11bt30,1,39.585833,-119.0731,Long_ID
13760,saltwells12,enelsaltwellsllc,NV-57213-101|201,57213,jimbridgernaturalgasconversion2st58615,101,39.2944,-118.5725,Long_ID
13761,springvalleywind,springvalleywindllc,NV-57192-WTG,57192,springvalleywindprojectwtgosceola,WTG,39.104167,-114.4922,Long_ID
13762,wildrose1,wildrosegeothermalpowerplant,NV-58533-1,58533,lowerboulder2hy05,1,38.836667,-118.3239,Long_ID
13763,tuscarorag9200,tuscarorageothermalpowerplant,NV-57451-G9200,57451,bluemountainbiogas2ic16,G9200,41.4828,-116.1511,Long_ID
13764,tuscarorag9201,tuscarorageothermalpowerplant,NV-57451-G9250,57451,advancednuclearnaughton0st500,G9200,41.4828,-116.1511,Long_ID
13765,ngpbluemountain1,ngpbluemountainillc,NV-56982-BM1,56982,huntington1st498,BM1,40.9961,-118.1414,Long_ID
13766,ngpbluemountain2,ngpbluemountainillc,NV-56982-BM2,56982,islandpark1hy24,BM1,40.9961,-118.1414,Long_ID
13767,ngpbluemountain3,ngpbluemountainillc,NV-56982-BM3,56982,nebocc1act65,BM1,40.9961,-118.1414,Long_ID
13768,newmonttspower,tspowerplant,NV-56224-001,56224,newmonttspowertspowerplant1,1,40.7461,-116.5297,Long_ID
13769,mcginnesshills21,mcginnesshills,NV-57446-OEC21,57446,exxonmobileproductioncompanyshutecreek2gt3578,1,39.5911,-116.9119,Long_ID
13770,mcginnesshills22,mcginnesshills,NV-57446-OEC22,57446,simplotphosphatessimplotppaqfgen1st13,1,39.5911,-116.9119,Long_ID
13771,mcginnesshills23,mcginnesshills,NV-57446-OEC23,57446,sagesolariillc1pvt20,1,39.5911,-116.9119,Long_ID
13772,sanemidio,sanemidio,NV-57456-SE-U1,57456,nebocc1bca75,SE-U1,40.380556,-119.3997,Long_ID
13774,mcginnesshills11,mcginnesshills,NV-57446-1,57446,grace3hy11,1,39.5911,-116.9119,Long_ID
13775,mcginnesshills12,mcginnesshills,NV-57446-2,57446,grace5hy11,1,39.5911,-116.9119,Long_ID
13776,mcginnesshills13,mcginnesshills,NV-57446-3,57446,cdmhydrofelt1hy27,1,39.5911,-116.9119,Long_ID
13777,brushcc1,brushpowerprojectphase1,CO-10682-AG,10682,pfnolarcoolwtrcc3totalccplant,GT1,40.2415,-103.631,Long_ID
13778,brushcc4,brushpowerprojectphase1,CO-10682-AG,10682,brushcc3totalccplant,GT1,40.2415,-103.631,Long_ID
13781,cabincreeka,cabincreek,CO-467-A,467,cabincreeka,A,39.6551,-105.7088,Long_ID
13782,cabincreekb,cabincreek,CO-467-B,467,cabincreekb,A,39.6551,-105.7088,Long_ID
13789,fruita,fruita,CO-471-1,471,fruita1,1,39.1364,-108.7347,Long_ID
13790,fortlupton1,fortlupton,CO-8067-1,8067,fortlupton1,1,40.0922,-104.796,Long_ID
13791,fortlupton2,fortlupton,CO-8067-2,8067,fortlupton2,1,40.0922,-104.796,Long_ID
13796,pawnee1,pawnee,CO-6248-1,6248,pawnee1,1,40.2217,-103.6803,Long_ID
13797,manchief1,manchief,CO-55127-UN1,55127,manchiefelectricgeneratingstationun1,UN1,40.217143,-103.685,Long_ID
13798,manchief2,manchief,CO-55127-UN2,55127,manchiefelectricgeneratingstationun2,UN1,40.217143,-103.685,Long_ID
13800,puebloic15,pueblo,CO-460-IC1-5,460,puebloic1ic5,6,38.2667,-104.6144,Long_ID
13801,rockyford15,rockyford,CO-6516-IC1-5,6516,rockyfordic1ic5,IC1,38.0492,-103.7136,Long_ID
13802,rawhide1,rawhide,CO-6761-1,6761,rawhide1,1,40.860905,-105.0212,Long_ID
13803,rawhidea,rawhide,CO-6761-A,6761,rawhidecta,1,40.860905,-105.0212,Long_ID
13808,hillcrestps,hillcrest,CO-54142-GEN1,54142,hillcrestpumpstationgen1,GEN1,39.6419,-104.9138,Long_ID
13813,jmshafercc,tcp122,CO-50707-AG,50707,jmshafercc1totalccplant,GEN1,40.0986,-104.7736,Long_ID
13814,brushcc2,brushpowerprojectphase1,CO-10682-AG,10682,brushcc2totalccplant,GT1,40.2415,-103.631,Long_ID
13815,airportindustrial,airportindustrial,CO-7995-IC1-4,7995,airportindustrialic1ic4,IC1,38.2844,-104.5308,Long_ID
13817,valmont7,valmontcombustionturbine,CO-55207-UN7,55207,valmontctprojectun7,UN7,40.0205,-105.2009,Long_ID
13818,valmont8,valmontcombustionturbine,CO-55207-UN8,55207,valmontctprojectun8,UN7,40.0205,-105.2009,Long_ID
13820,rawhidef,rawhide,CO-6761-F,6761,rawhidectf,1,40.860905,-105.0212,Long_ID
13821,bluespruce1,bluespruceenergycenter,CO-55645-CT01,55645,bluespruceenergycenterct01,CT01,39.747875,-104.6814,Long_ID
13822,bluespruce2,bluespruceenergycenter,CO-55645-CT02,55645,bluespruceenergycenterct02,CT01,39.747875,-104.6814,Long_ID
13823,rawhidepv,rawhide,CO-6761-1A,6761,pseglarimersolarenergycenterrawhidesolar1a,1,40.860905,-105.0212,Long_ID
13824,frankknutson1,brightongeneratingstation,CO-55505-BR1,55505,frankrknutsonbr1,BR1,39.941129,-104.682,Long_ID
13825,frankknutson2,brightongeneratingstation,CO-55505-BR2,55505,frankrknutsonbr2,BR1,39.941129,-104.682,Long_ID
13826,rawhided,rawhide,CO-6761-D,6761,rawhidectd,1,40.860905,-105.0212,Long_ID
13827,rawhideb,rawhide,CO-6761-B,6761,rawhidectb,1,40.860905,-105.0212,Long_ID
13828,rawhidec,rawhide,CO-6761-C,6761,rawhidectc,1,40.860905,-105.0212,Long_ID
13829,fountainvalley1,fountainvalley,CO-55453-S1,55453,fountainvalleypowerfacilitys1,S1,38.5569,-104.6875,Long_ID
13830,fountainvalley2,fountainvalley,CO-55453-S2,55453,fountainvalleypowerfacilitys2,S1,38.5569,-104.6875,Long_ID
13831,fountainvalley3,fountainvalley,CO-55453-S3,55453,fountainvalleypowerfacilitys3,S1,38.5569,-104.6875,Long_ID
13832,fountainvalley4,fountainvalley,CO-55453-S4,55453,fountainvalleypowerfacilitys4,S1,38.5569,-104.6875,Long_ID
13833,fountainvalley5,fountainvalley,CO-55453-S5,55453,fountainvalleypowerfacilitys5,S1,38.5569,-104.6875,Long_ID
13834,fountainvalley6,fountainvalley,CO-55453-S6,55453,fountainvalleypowerfacilitys6,S1,38.5569,-104.6875,Long_ID
13835,plainsend1g01,plainsendgeneratingstation,CO-55650-GEN1,55650,plainsendgen1,GE10,39.857499,-105.225967,Long_ID
13836,plainsend1g02,plainsendgeneratingstation,CO-55650-GEN2,55650,plainsendgen2,GE10,39.857499,-105.225967,Long_ID
13837,plainsend1g03,plainsendgeneratingstation,CO-55650-GEN3,55650,plainsendgen3,GE10,39.857499,-105.225967,Long_ID
13838,plainsend1g04,plainsendgeneratingstation,CO-55650-GEN4,55650,plainsendgen4,GE10,39.857499,-105.225967,Long_ID
13839,plainsend1g05,plainsendgeneratingstation,CO-55650-GEN5,55650,plainsendgen5,GE10,39.857499,-105.225967,Long_ID
13840,plainsend1g06,plainsendgeneratingstation,CO-55650-GEN6,55650,plainsendgen6,GE10,39.857499,-105.225967,Long_ID
13841,plainsend1g07,plainsendgeneratingstation,CO-55650-GEN7,55650,plainsendgen7,GE10,39.857499,-105.225967,Long_ID
13842,plainsend1g08,plainsendgeneratingstation,CO-55650-GEN8,55650,plainsendgen8,GE10,39.857499,-105.225967,Long_ID
13843,plainsend1g09,plainsendgeneratingstation,CO-55650-GEN9,55650,plainsendgen9,GE10,39.857499,-105.225967,Long_ID
13844,plainsend1g10,plainsendgeneratingstation,CO-55650-GE10,55650,plainsendge10,GE10,39.857499,-105.225967,Long_ID
13845,plainsend2g01,plainsendiillc,CO-56516-2G01,56516,plainsendexpansionfacility2g01,2G01,39.8586,-105.2256,Long_ID
13846,plainsend2g02,plainsendiillc,CO-56516-2G02,56516,plainsendexpansionfacility2g02,2G01,39.8586,-105.2256,Long_ID
13847,plainsend2g03,plainsendiillc,CO-56516-2G03,56516,plainsendexpansionfacility2g03,2G01,39.8586,-105.2256,Long_ID
13848,plainsend2g04,plainsendiillc,CO-56516-2G04,56516,plainsendexpansionfacility2g04,2G01,39.8586,-105.2256,Long_ID
13849,plainsend2g05,plainsendiillc,CO-56516-2G05,56516,plainsendexpansionfacility2g05,2G01,39.8586,-105.2256,Long_ID
13850,plainsend2g06,plainsendiillc,CO-56516-2G06,56516,plainsendexpansionfacility2g06,2G01,39.8586,-105.2256,Long_ID
13851,plainsend2g07,plainsendiillc,CO-56516-2G07,56516,plainsendexpansionfacility2g07,2G01,39.8586,-105.2256,Long_ID
13852,plainsend2g08,plainsendiillc,CO-56516-2G08,56516,plainsendexpansionfacility2g08,2G01,39.8586,-105.2256,Long_ID
13853,plainsend2g09,plainsendiillc,CO-56516-2G09,56516,plainsendexpansionfacility2g09,2G01,39.8586,-105.2256,Long_ID
13854,plainsend2g10,plainsendiillc,CO-56516-2G10,56516,plainsendexpansionfacility2g10,2G01,39.8586,-105.2256,Long_ID
13855,plainsend2g11,plainsendiillc,CO-56516-2G11,56516,plainsendexpansionfacility2g11,2G01,39.8586,-105.2256,Long_ID
13856,plainsend2g12,plainsendiillc,CO-56516-2G12,56516,plainsendexpansionfacility2g12,2G01,39.8586,-105.2256,Long_ID
13857,plainsend2g13,plainsendiillc,CO-56516-2G13,56516,plainsendexpansionfacility2g13,2G01,39.8586,-105.2256,Long_ID
13858,plainsend2g14,plainsendiillc,CO-56516-2G14,56516,plainsendexpansionfacility2g14,2G01,39.8586,-105.2256,Long_ID
13859,plainsend1g11,plainsendgeneratingstation,CO-55650-GE11,55650,plainsendge11,GE10,39.857499,-105.225967,Long_ID
13860,plainsend1g12,plainsendgeneratingstation,CO-55650-GE12,55650,plainsendge12,GE10,39.857499,-105.225967,Long_ID
13861,plainsend1g13,plainsendgeneratingstation,CO-55650-GE13,55650,plainsendge13,GE10,39.857499,-105.225967,Long_ID
13862,plainsend1g14,plainsendgeneratingstation,CO-55650-GE14,55650,plainsendge14,GE10,39.857499,-105.225967,Long_ID
13863,plainsend1g15,plainsendgeneratingstation,CO-55650-GE15,55650,plainsendge15,GE10,39.857499,-105.225967,Long_ID
13864,plainsend1g16,plainsendgeneratingstation,CO-55650-GE16,55650,plainsendge16,GE10,39.857499,-105.225967,Long_ID
13865,plainsend1g17,plainsendgeneratingstation,CO-55650-GE17,55650,plainsendge17,GE10,39.857499,-105.225967,Long_ID
13866,plainsend1g18,plainsendgeneratingstation,CO-55650-GE18,55650,plainsendge18,GE10,39.857499,-105.225967,Long_ID
13867,plainsend1g19,plainsendgeneratingstation,CO-55650-GE19,55650,plainsendge19,GE10,39.857499,-105.225967,Long_ID
13868,plainsend1g20,plainsendgeneratingstation,CO-55650-GE20,55650,plainsendge20,GE10,39.857499,-105.225967,Long_ID
13873,limonwind1,limonwindi,CO-58126-1,58126,limoniwindfarm1,1,39.380975,-103.5732,Long_ID
13874,limonwind2,limonwindii,CO-58127-1,58127,limoniiwindfarm1,1,39.341389,-103.5811,Long_ID
13875,limonwind3,limoniiiwindllc,CO-59083-WT1,59083,limoniiiwindfarmwt1,WT1,39.353333,-103.4742,Long_ID
13876,jacksonfuller1,goldenwestpowerpartnersllc,CO-59974-GW1,59974,jacksonfullwerwind1,GW1,38.935,-104.212,Long_ID
13877,jacksonfuller2,goldenwestpowerpartnersllc,CO-59974-GW1,59974,jacksonfullwerwind2,GW1,38.935,-104.212,Long_ID
13878,greenholdings1,coloradogreenholdingsllc,CO-56173-CG,56173,coloradogreenholdingsllccg1,CG,37.7033,-102.6231,Long_ID
13879,greenholdings2,coloradogreenholdingsllc,CO-56173-CG,56173,coloradogreenholdingsllccg2,CG,37.7033,-102.6231,Long_ID
13880,twinbuttes1,twinbutteswindproject,CO-56460-WT1,56460,twinbutteswt1,WT1,37.6735,-102.7403,Long_ID
13881,logancounty,loganwindenergy,CO-56613-1,56613,loganwindenergycenterpeetztableii1,1,40.941,-103.1452,Long_ID
13882,peetztable1,peetztablewindenergy,CO-56563-GE,56563,peetztablewindenergygeptzlogn2,GE,40.986,-103.1644,Long_ID
13884,northerncolorado,northencoloradowindllc,CO-57290-GE|SIEM,57290,northerncoloradowindllcsiemnortherncosiemens,GE,40.9881,-102.8969,Long_ID
13885,springcanyon1,springcanyon,CO-56320-1,56320,springcanyonienergycenter1,1,40.983,-102.9647,Long_ID
13886,ridgecrest,peetztablewindfarm,CO-55741-A1,55741,ridgecrestwindpartnersa1,A1,40.945911,-103.162,Long_ID
13888,comanche3,comanche,CO-470-3,470,comanche3,1,38.2081,-104.5747,Long_ID
13889,cedarcreek1a,cedarcreekwind,CO-56371-1,56371,cedarcreekwindproject1a,1,40.8944,-104.0206,Long_ID
13890,cedarcreek1b,cedarcreekwind,CO-56371-1,56371,cedarcreekwindproject1b,1,40.8944,-104.0206,Long_ID
13891,cedarcreek21,cedarcreekii,CO-57210-1,57210,cedarcreekiiwind,1,40.9475,-103.7839,Long_ID
13893,greatersandhill1,greatersandhilli,CO-57377-GS-P1,57377,greatersandhilligsp1,GS-P1,37.685467,-105.8909,Long_ID
13894,sanluisvalleypv,sanluissolarllc,CO-57317-1,57317,sanluisvalleysolarranchproject1,1,37.694535,-105.9276,Long_ID
13895,cogentrix,cogentrixofalamosallc,CO-57368-1,57368,alamosasolargeneratingprojectcogentrix1cogentrixofalamosa1,1,37.598579,-105.9558,Long_ID
13896,fortstvrain5,fortstvrain,CO-6112-5,6112,fortstvrainct5,1,40.2461,-104.8742,Long_ID
13897,fortstvrain6,fortstvrain,CO-6112-6,6112,fortstvrainct6,1,40.2461,-104.8742,Long_ID
13899,puebloairport1,baculitemesa,CO-56998-GT1,56998,puebloairportgeneratingstationgt1baculitemesageneration1,GT1,38.320833,-104.5264,Long_ID
13900,puebloairport2,baculitemesa,CO-56998-GT2,56998,puebloairportgeneratingstationgt2baculitemesageneration2,GT1,38.320833,-104.5264,Long_ID
13901,puebloairport3cc,baculitemesa,CO-56998-AG,56998,puebloairport3cctotalccplant,GT1,38.320833,-104.5264,Long_ID
13902,puebloairport4cc,baculitemesa,CO-56998-AG,56998,puebloairport4cctotalccplant,GT1,38.320833,-104.5264,Long_ID
13903,airport51,baculitemesa,CO-56998-5,56998,airport51baculitemesageneration5,GT1,38.320833,-104.5264,Long_ID
13904,buschranch,buschranchwindenergyfarm,CO-57980-WTG,57980,buschranchwindwtg,WTG,37.801111,-104.4919,Long_ID
13905,peakviewrattlsnake,peakviewwindfarm,CO-60143-WTG,60143,peakviewwindenergyfarmrattlesnakewind,WTG,37.710444,-104.5055,Long_ID
13906,twinbuttes2,twinbuttesiiwind,CO-61040-WT1,61040,twinbuttesiiwindprojecttwinbutteswindprojectwt2,WT1,37.773,-102.546,Long_ID
13907,sanisabelsolar,sanisabelsolarllc,CO-60304-SISPV,60304,psegsanisabelsolarenergycenter1,SISPV,37.372,-104.843,Long_ID
13908,springerville3,springerville,AZ-8223-3,8223,springerville3,1,34.3186,-109.1639,Long_ID
13914,carouselwind,carouselwindfarmllc,CO-59975-CW1,59975,carouselwindfarmkitcarsoncw1,CW1,39.334,-102.173,Long_ID
13915,kitcarsonwind,kitcarsonwindpowerllc,CO-57244-KCW,57244,kitcarsonwindpowerprojectkcw,KCW,39.3383,-102.3533,Long_ID
13918,mountelbert1,mountelbert,CO-6208-1,6208,mountelbert1,1,39.094197,-106.3523,Long_ID
13921,yellowtail1,yellowtail,MT-2204-1,2204,yellowtail1,1,45.307406,-107.9575,Long_ID
13922,yellowtail2,yellowtail,MT-2204-2,2204,yellowtail2,1,45.307406,-107.9575,Long_ID
13923,yellowtail3,yellowtail,MT-2204-3,2204,yellowtail3,1,45.307406,-107.9575,Long_ID
13924,yellowtail4,yellowtail,MT-2204-4,2204,yellowtail4,1,45.307406,-107.9575,Long_ID
13925,benfrenchgt1,benfrench,SD-3325-GT1,3325,benfrenchgtgt1,1,44.087235,-103.261,Long_ID
13926,benfrenchgt2,benfrench,SD-3325-GT2,3325,benfrenchgtgt2,1,44.087235,-103.261,Long_ID
13927,benfrenchgt3,benfrench,SD-3325-GT3,3325,benfrenchgtgt3,1,44.087235,-103.261,Long_ID
13928,benfrenchgt4,benfrench,SD-3325-GT4,3325,benfrenchgtgt4,1,44.087235,-103.261,Long_ID
13929,burlingtonoil1,burlingtonco,CO-6619-1,6619,burlingtonctco1,1,39.3561,-102.2431,Long_ID
13930,burlingtonoil2,burlingtonco,CO-6619-2,6619,burlingtonctco2,1,39.3561,-102.2431,Long_ID
13931,estes1,estes,CO-513-1,513,estes1,1,40.376771,-105.5097,Long_ID
13932,estes2,estes,CO-513-2,513,estes2,1,40.376771,-105.5097,Long_ID
13933,estes3,estes,CO-513-3,513,estes3,1,40.376771,-105.5097,Long_ID
13934,greenmountain1,greenmountain,CO-516-1,516,greenmountain1,1,39.878805,-106.3327,Long_ID
13935,greenmountain2,greenmountain,CO-516-2,516,greenmountain2,1,39.878805,-106.3327,Long_ID
13936,maryslake,maryslake,CO-517-1,517,maryslake1,1,40.34408,-105.5343,Long_ID
13937,polehill,polehill,CO-519-1,519,polehill1,1,40.365056,-105.3251,Long_ID
13938,williamsfork,williamsforkhydro,CO-10422-GEN1/GEN2,10422,williamsforkhydroplantgen1gen2,GEN1,40.035,-106.2053,Long_ID
13939,alcova1,alcova,WY-6409-1,6409,alcova1,1,42.548412,-106.7175,Long_ID
13940,buffalobill1,buffalobill,WY-7317-1,7317,buffalobill1,1,44.508169,-109.1707,Long_ID
13941,buffalobill2,buffalobill,WY-7317-2,7317,buffalobill2,1,44.508169,-109.1707,Long_ID
13942,heartmountain,heartmountain,WY-6408-1,6408,heartmountain1,1,44.513767,-109.1296,Long_ID
13943,neilsimpsonst2,neilsimpsonii,WY-7504-2,7504,neilsimpsonii2,2,44.2856,-105.3833,Long_ID
13944,shoshone1,shoshonewy,WY-4183-1,4183,shoshonedam1,1,44.502897,-109.1812,Long_ID
13945,fremontcanyon1,fremontcanyon,WY-4176-1,4176,fremontcanyon1,1,42.4766,-106.7959,Long_ID
13946,fremontcanyon2,fremontcanyon,WY-4176-2,4176,fremontcanyon2,1,42.4766,-106.7959,Long_ID
13947,glendo1,glendo,WY-4177-1,4177,glendo1,1,42.467254,-104.9555,Long_ID
13948,glendo2,glendo,WY-4177-2,4177,glendo2,1,42.467254,-104.9555,Long_ID
13949,guernsey1,guernsey,WY-4178-1,4178,guernsey1,1,42.289868,-104.7606,Long_ID
13950,kortes1,kortes,WY-4180-1,4180,kortes1,1,42.174301,-106.8805,Long_ID
13951,kortes2,kortes,WY-4180-2,4180,kortes2,1,42.174301,-106.8805,Long_ID
13952,kortes3,kortes,WY-4180-3,4180,kortes3,1,42.174301,-106.8805,Long_ID
13953,seminoe1,seminoe,WY-4182-1,4182,seminoe1,1,42.156127,-106.9085,Long_ID
13954,seminoe2,seminoe,WY-4182-2,4182,seminoe2,1,42.156127,-106.9085,Long_ID
13955,birdsall1,georgebirdsall,CO-493-1,493,georgebirdsall1,1,38.881389,-104.8169,Long_ID
13956,birdsall2,georgebirdsall,CO-493-2,493,georgebirdsall2,1,38.881389,-104.8169,Long_ID
13957,birdsall3,georgebirdsall,CO-493-3,493,georgebirdsall3,1,38.881389,-104.8169,Long_ID
13958,raydnixon1,raydnixon,CO-8219-1,8219,raydnixon1,1,38.633451,-104.7058,Long_ID
13959,tesla,tesla,CO-7233-1,7233,tesla1,1,38.973655,-104.9011,Long_ID
13963,raydnixongt1,raydnixon,CO-8219-GT1,8219,raydnixonctgt1,1,38.633451,-104.7058,Long_ID
13964,raydnixongt2,raydnixon,CO-8219-GT2,8219,raydnixonctgt2,1,38.633451,-104.7058,Long_ID
13965,alcova2,alcova,WY-6409-2,6409,alcova2,1,42.548412,-106.7175,Long_ID
13966,buffalobill3,buffalobill,WY-7317-3,7317,buffalobill3,1,44.508169,-109.1707,Long_ID
13967,seminoe3,seminoe,WY-4182-3,4182,seminoe3,1,42.156127,-106.9085,Long_ID
13968,guernsey2,guernsey,WY-4178-2,4178,guernsey2,1,42.289868,-104.7606,Long_ID
