"x1","unit_name","inr","unit_code","county","fuel","zone","in_service","installed_capacity_rating_mw","summer_capacity_mw","geoid","longitude","latitude","heat_input_mmbtu","operation_hour","heat_rate","p_nom","balancing_authority_code","ads_balancing_area","ads_mustrun","fuel_type","carrier","ramp_limit_up","ramp_limit_down","dateout","build_year","operating_year","generator_id","generator_name","summer_derate","winter_derate","minimum_load_mw","nameplate_energy_capacity_mwh","energy_capacity_mwh"
629,"LANGFORD WIND POWER",NA,"LGD_LANGFORD","TOM GREEN","WIND-O","WEST",2009,159.96,160,"48451",-100.462158616878,31.4045874270293,NA,NA,NA,159.96,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2009,2009,629,"629_onwind",1.00025006251563,1,0,159.96,NA
630,"LACY CREEK WIND U1",NA,"LACY_CRK_UNIT1","GLASSCOCK","WIND-O","WEST",2024,135.4,135.4,"48173",-101.520769812005,31.869477410193,NA,NA,NA,135.4,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2024,2024,630,"630_onwind",1,1,0,135.4,NA
631,"LACY CREEK WIND U2",NA,"LACY_CRK_UNIT2","GLASSCOCK","WIND-O","WEST",2024,15.12,15.1,"48173",-101.520769812005,31.869477410193,NA,NA,NA,15.12,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2024,2024,631,"631_onwind",0.998677248677249,1,0,15.12,NA
632,"LACY CREEK WIND U3",NA,"LACY_CRK_UNIT3","GLASSCOCK","WIND-O","WEST",2024,138.2,138.2,"48173",-101.520769812005,31.869477410193,NA,NA,NA,138.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2024,2024,632,"632_onwind",1,1,0,138.2,NA
633,"LACY CREEK WIND U4",NA,"LACY_CRK_UNIT4","GLASSCOCK","WIND-O","WEST",2024,12.6,12.6,"48173",-101.520769812005,31.869477410193,NA,NA,NA,12.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2024,2024,633,"633_onwind",1,1,0,12.6,NA
634,"LAS MAJADAS WIND U1",NA,"LMAJADAS_UNIT1","WILLACY","WIND-C","COASTAL",2023,110,110,"48489",-97.6570704088985,26.4705438894906,NA,NA,NA,110,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2023,2023,634,"634_onwind",1,1,0,110,NA
635,"LAS MAJADAS WIND U2",NA,"LMAJADAS_UNIT2","WILLACY","WIND-C","COASTAL",2023,24,24,"48489",-97.6570704088985,26.4705438894906,NA,NA,NA,24,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2023,2023,635,"635_onwind",1,1,0,24,NA
636,"LAS MAJADAS WIND U3",NA,"LMAJADAS_UNIT3","WILLACY","WIND-C","COASTAL",2023,138.6,138.6,"48489",-97.6570704088985,26.4705438894906,NA,NA,NA,138.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2023,2023,636,"636_onwind",1,1,0,138.6,NA
637,"LOCKETT WIND FARM",NA,"LOCKETT_UNIT1","WILBARGER","WIND-O","WEST",2019,183.7,183.7,"48487",-99.2408829563063,34.0807678472219,NA,NA,NA,183.7,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2019,2019,637,"637_onwind",1,1,0,183.7,NA
638,"LOGANS GAP WIND I U1",NA,"LGW_UNIT1","COMANCHE","WIND-O","NORTH",2015,106.26,106.3,"48093",-98.5585607739984,31.9486000987335,NA,NA,NA,106.26,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,638,"638_onwind",1.00037643515904,1,0,106.26,NA
639,"LOGANS GAP WIND I U2",NA,"LGW_UNIT2","COMANCHE","WIND-O","NORTH",2015,103.85,103.8,"48093",-98.5585607739984,31.9486000987335,NA,NA,NA,103.85,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,639,"639_onwind",0.999518536350506,1,0,103.85,NA
640,"LONE STAR WIND 1 (MESQUITE)",NA,"LNCRK_G83","SHACKELFORD","WIND-O","WEST",2006,194,194,"48417",-99.3540009858555,32.7358973807732,NA,NA,NA,194,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2006,2006,640,"640_onwind",1,1,0,194,NA
641,"LONE STAR WIND 2 (POST OAK) U1",NA,"LNCRK2_G871","SHACKELFORD","WIND-O","WEST",2007,98,98,"48417",-99.3540009858555,32.7358973807732,NA,NA,NA,98,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2007,2007,641,"641_onwind",1,1,0,98,NA
642,"LONE STAR WIND 2 (POST OAK) U2",NA,"LNCRK2_G872","SHACKELFORD","WIND-O","WEST",2007,100,100,"48417",-99.3540009858555,32.7358973807732,NA,NA,NA,100,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2007,2007,642,"642_onwind",1,1,0,100,NA
643,"LONGHORN WIND NORTH U1",NA,"LHORN_N_UNIT1","FLOYD","WIND-P","PANHANDLE",2015,100,100,"48153",-101.303146109562,34.0722839069942,2721993,NA,NA,100,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,643,"643_onwind",1,1,0,100,NA
644,"LONGHORN WIND NORTH U2",NA,"LHORN_N_UNIT2","FLOYD","WIND-P","PANHANDLE",2015,100,100,"48153",-101.303146109562,34.0722839069942,NA,NA,NA,100,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,644,"644_onwind",1,1,0,100,NA
645,"LORAINE WINDPARK I",NA,"LONEWOLF_G1","MITCHELL","WIND-O","WEST",2010,48,48,"48335",-100.921204656582,32.3062636301566,NA,NA,NA,48,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2010,2010,645,"645_onwind",1,1,0,48,NA
646,"LORAINE WINDPARK II",NA,"LONEWOLF_G2","MITCHELL","WIND-O","WEST",2010,51,51,"48335",-100.921204656582,32.3062636301566,NA,NA,NA,51,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2010,2010,646,"646_onwind",1,1,0,51,NA
647,"LORAINE WINDPARK III",NA,"LONEWOLF_G3","MITCHELL","WIND-O","WEST",2011,25.5,25.5,"48335",-100.921204656582,32.3062636301566,NA,NA,NA,25.5,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2011,2011,647,"647_onwind",1,1,0,25.5,NA
648,"LORAINE WINDPARK IV",NA,"LONEWOLF_G4","MITCHELL","WIND-O","WEST",2011,24,24,"48335",-100.921204656582,32.3062636301566,NA,NA,NA,24,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2011,2011,648,"648_onwind",1,1,0,24,NA
649,"LOS VIENTOS III WIND",NA,"LV3_UNIT_1","STARR","WIND-O","SOUTH",2015,200,200,"48427",-98.7383221089838,26.5622850107368,NA,NA,NA,200,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,649,"649_onwind",1,1,0,200,NA
650,"LOS VIENTOS IV WIND",NA,"LV4_UNIT_1","STARR","WIND-O","SOUTH",2016,200,200,"48427",-98.7383221089838,26.5622850107368,NA,NA,NA,200,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2016,2016,650,"650_onwind",1,1,0,200,NA
651,"LOS VIENTOS V WIND",NA,"LV5_UNIT_1","STARR","WIND-O","SOUTH",2016,110,110,"48427",-98.7383221089838,26.5622850107368,NA,NA,NA,110,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2016,2016,651,"651_onwind",1,1,0,110,NA
652,"LOS VIENTOS WIND I",NA,"LV1_LV1A","WILLACY","WIND-C","COASTAL",2013,200.1,200.1,"48489",-97.6570704088985,26.4705438894906,NA,NA,NA,200.1,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2013,2013,652,"652_onwind",1,1,0,200.1,NA
653,"LOS VIENTOS WIND II",NA,"LV2_LV2","WILLACY","WIND-C","COASTAL",2013,201.6,201.6,"48489",-97.6570704088985,26.4705438894906,NA,NA,NA,201.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2013,2013,653,"653_onwind",1,1,0,201.6,NA
654,"MAGIC VALLEY WIND (REDFISH) 1A",NA,"REDFISH_MV1A","WILLACY","WIND-C","COASTAL",2012,99.83,99.8,"48489",-97.6570704088985,26.4705438894906,NA,NA,NA,99.83,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2012,2012,654,"654_onwind",0.999699489131524,1,0,99.83,NA
655,"MAGIC VALLEY WIND (REDFISH) 1B",NA,"REDFISH_MV1B","WILLACY","WIND-C","COASTAL",2012,103.46,103.5,"48489",-97.6570704088985,26.4705438894906,NA,NA,NA,103.46,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2012,2012,655,"655_onwind",1.00038662284941,1,0,103.46,NA
656,"MARIAH DEL NORTE 1",NA,"MARIAH_NORTE1","PARMER","WIND-P","PANHANDLE",2017,115.2,115.2,"48369",-102.784439758727,34.5299847014533,3143168,NA,NA,115.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2017,2017,656,"656_onwind",1,1,0,115.2,NA
657,"MARIAH DEL NORTE 2",NA,"MARIAH_NORTE2","PARMER","WIND-P","PANHANDLE",2017,115.2,115.2,"48369",-102.784439758727,34.5299847014533,NA,NA,NA,115.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2017,2017,657,"657_onwind",1,1,0,115.2,NA
658,"MAVERICK CREEK WIND WEST U1",NA,"MAVCRK_W_UNIT1","CONCHO","WIND-O","WEST",2022,201.6,201.6,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,201.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,658,"658_onwind",1,1,0,201.6,NA
659,"MAVERICK CREEK WIND WEST U2",NA,"MAVCRK_W_UNIT2","CONCHO","WIND-O","WEST",2022,11.1,11.1,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,11.1,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,659,"659_onwind",1,1,0,11.1,NA
660,"MAVERICK CREEK WIND WEST U3",NA,"MAVCRK_W_UNIT3","CONCHO","WIND-O","WEST",2022,33.6,33.6,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,33.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,660,"660_onwind",1,1,0,33.6,NA
661,"MAVERICK CREEK WIND WEST U4",NA,"MAVCRK_W_UNIT4","CONCHO","WIND-O","WEST",2022,22.2,22.2,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,22.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,661,"661_onwind",1,1,0,22.2,NA
662,"MAVERICK CREEK WIND EAST U1",NA,"MAVCRK_E_UNIT5","CONCHO","WIND-O","WEST",2022,71.4,71.4,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,71.4,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,662,"662_onwind",1,1,0,71.4,NA
663,"MAVERICK CREEK WIND EAST U2",NA,"MAVCRK_E_UNIT6","CONCHO","WIND-O","WEST",2022,33.3,33.3,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,33.3,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,663,"663_onwind",1,1,0,33.3,NA
664,"MAVERICK CREEK WIND EAST U3",NA,"MAVCRK_E_UNIT7","CONCHO","WIND-O","WEST",2022,22,22,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,22,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,664,"664_onwind",1,1,0,22,NA
665,"MAVERICK CREEK WIND EAST U4",NA,"MAVCRK_E_UNIT8","CONCHO","WIND-O","WEST",2022,20,20,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,20,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,665,"665_onwind",1,1,0,20,NA
666,"MAVERICK CREEK WIND EAST U5",NA,"MAVCRK_E_UNIT9","CONCHO","WIND-O","WEST",2022,76.8,76.8,"48095",-99.8639277355232,31.3267465623881,NA,NA,NA,76.8,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,666,"666_onwind",1,1,0,76.8,NA
667,"MCADOO WIND",NA,"MWEC_G1","DICKENS","WIND-P","PANHANDLE",2008,150,150,"48125",-100.778884555857,33.6162574579203,NA,NA,NA,150,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2008,2008,667,"667_onwind",1,1,0,150,NA
668,"MESQUITE CREEK WIND 1",NA,"MESQCRK_WND1","DAWSON","WIND-O","WEST",2015,105.61,105.6,"48115",-101.947711127544,32.7425909796532,NA,NA,NA,105.61,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,668,"668_onwind",0.99990531199697,1,0,105.61,NA
669,"MESQUITE CREEK WIND 2",NA,"MESQCRK_WND2","DAWSON","WIND-O","WEST",2015,105.61,105.6,"48115",-101.947711127544,32.7425909796532,NA,NA,NA,105.61,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,669,"669_onwind",0.99990531199697,1,0,105.61,NA
670,"MIAMI WIND G1",NA,"MIAM1_G1","ROBERTS","WIND-P","PANHANDLE",2014,144.3,144.3,"48393",-100.813176147297,35.8382001316714,NA,NA,NA,144.3,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2014,2014,670,"670_onwind",1,1,0,144.3,NA
671,"MIAMI WIND G2",NA,"MIAM1_G2","ROBERTS","WIND-P","PANHANDLE",2014,144.3,144.3,"48393",-100.813176147297,35.8382001316714,NA,NA,NA,144.3,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2014,2014,671,"671_onwind",1,1,0,144.3,NA
672,"MIDWAY WIND",NA,"MIDWIND_UNIT1","SAN PATRICIO","WIND-C","COASTAL",2019,162.8,162.8,"48409",-97.5187649911914,28.0098645352355,NA,NA,NA,162.8,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2019,2019,672,"672_onwind",1,1,0,162.8,NA
673,"NIELS BOHR WIND A (BEARKAT WIND A)",NA,"NBOHR_UNIT1","GLASSCOCK","WIND-O","WEST",2017,196.6,196.6,"48173",-101.520769812005,31.869477410193,NA,NA,NA,196.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2017,2017,673,"673_onwind",1,1,0,196.6,NA
674,"NOTREES WIND 1",NA,"NWF_NWF1","WINKLER","WIND-O","WEST",2009,92.61,92.6,"48495",-103.048498106122,31.8500435540749,NA,NA,NA,92.61,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2009,2009,674,"674_onwind",0.999892020300184,1,0,92.61,NA
675,"NOTREES WIND 2",NA,"NWF_NWF2","WINKLER","WIND-O","WEST",2009,60,60,"48495",-103.048498106122,31.8500435540749,NA,NA,NA,60,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2009,2009,675,"675_onwind",1,1,0,60,NA
676,"OCOTILLO WIND",NA,"OWF_OWF","HOWARD","WIND-O","WEST",2008,54.6,54.6,"48227",-101.435644737651,32.3062623592556,NA,NA,NA,54.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2008,2008,676,"676_onwind",1,1,0,54.6,NA
677,"OLD SETTLER WIND",NA,"COTPLNS_OLDSETLR","FLOYD","WIND-P","PANHANDLE",2017,151.2,151.2,"48153",-101.303146109562,34.0722839069942,1914493,NA,NA,151.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2017,2017,677,"677_onwind",1,1,0,151.2,NA
678,"OVEJA WIND U1",NA,"OVEJA_G1","IRION","WIND-O","WEST",2021,151.2,151.2,"48235",-100.982439063532,31.3038247048623,NA,NA,NA,151.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2021,2021,678,"678_onwind",1,1,0,151.2,NA
679,"OVEJA WIND U2",NA,"OVEJA_G2","IRION","WIND-O","WEST",2021,151.2,151.2,"48235",-100.982439063532,31.3038247048623,NA,NA,NA,151.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2021,2021,679,"679_onwind",1,1,0,151.2,NA
680,"PALMAS ALTAS WIND",NA,"PALMWIND_UNIT1","CAMERON","WIND-C","COASTAL",2020,144.9,144.9,"48061",-97.5138676884971,26.1342960091692,NA,NA,NA,144.9,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2020,2020,680,"680_onwind",1,1,0,144.9,NA
681,"PANHANDLE WIND 1 U1",NA,"PH1_UNIT1","CARSON","WIND-P","PANHANDLE",2014,109.15,109.2,"48065",-101.354267432588,35.4037540569146,NA,NA,NA,109.15,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2014,2014,681,"681_onwind",1.00045808520385,1,0,109.15,NA
682,"PANHANDLE WIND 1 U2",NA,"PH1_UNIT2","CARSON","WIND-P","PANHANDLE",2014,109.15,109.2,"48065",-101.354267432588,35.4037540569146,NA,NA,NA,109.15,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2014,2014,682,"682_onwind",1.00045808520385,1,0,109.15,NA
683,"PANHANDLE WIND 2 U1",NA,"PH2_UNIT1","CARSON","WIND-P","PANHANDLE",2014,94.19,94.2,"48065",-101.354267432588,35.4037540569146,NA,NA,NA,94.19,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2014,2014,683,"683_onwind",1.00010616838306,1,0,94.19,NA
684,"PANHANDLE WIND 2 U2",NA,"PH2_UNIT2","CARSON","WIND-P","PANHANDLE",2014,96.6,96.6,"48065",-101.354267432588,35.4037540569146,NA,NA,NA,96.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2014,2014,684,"684_onwind",1,1,0,96.6,NA
685,"PANTHER CREEK WIND 1","24INR0578","PC_NORTH_PANTHER1","HOWARD","WIND-O","WEST",2008,142.5,142.5,"48227",-101.435644737651,32.3062623592556,NA,NA,NA,142.5,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2008,2008,685,"685_onwind",1,1,0,142.5,NA
686,"PANTHER CREEK WIND 2","24INR0582","PC_SOUTH_PANTHER2","HOWARD","WIND-O","WEST",2019,115.5,115.5,"48227",-101.435644737651,32.3062623592556,NA,NA,NA,115.5,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2019,2019,686,"686_onwind",1,1,0,115.5,NA
687,"PANTHER CREEK WIND 3 A",NA,"PC_SOUTH_PANTH31","HOWARD","WIND-O","WEST",2022,106.92,106.9,"48227",-101.435644737651,32.3062623592556,NA,NA,NA,106.92,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,687,"687_onwind",0.999812944257389,1,0,106.92,NA
688,"PANTHER CREEK WIND 3 B",NA,"PC_SOUTH_PANTH32","HOWARD","WIND-O","WEST",2022,108.54,108.5,"48227",-101.435644737651,32.3062623592556,NA,NA,NA,108.54,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,688,"688_onwind",0.999631472268288,1,0,108.54,NA
689,"PAPALOTE CREEK WIND",NA,"PAP1_PAP1","SAN PATRICIO","WIND-C","COASTAL",2009,179.85,179.9,"48409",-97.5187649911914,28.0098645352355,NA,NA,NA,179.85,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2009,2009,689,"689_onwind",1.00027800945232,1,0,179.85,NA
690,"PAPALOTE CREEK WIND II",NA,"COTTON_PAP2","SAN PATRICIO","WIND-C","COASTAL",2010,200.12,200.1,"48409",-97.5187649911914,28.0098645352355,NA,NA,NA,200.12,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2010,2010,690,"690_onwind",0.999900059964022,1,0,200.12,NA
691,"PECOS WIND 1 (WOODWARD)",NA,"WOODWRD1_WOODWRD1","PECOS","WIND-O","WEST",2001,91.7,91.7,"48371",-102.723405884255,30.7808895296666,NA,NA,NA,91.7,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2001,2001,691,"691_onwind",1,1,0,91.7,NA
692,"PECOS WIND 2 (WOODWARD)",NA,"WOODWRD2_WOODWRD2","PECOS","WIND-O","WEST",2001,86,85.8,"48371",-102.723405884255,30.7808895296666,NA,NA,NA,86,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2001,2001,692,"692_onwind",0.997674418604651,1,0,86,NA
693,"PENASCAL WIND 1",NA,"PENA_UNIT1","KENEDY","WIND-C","COASTAL",2009,160.8,160.8,"48261",-97.6981255834816,26.9295716440403,NA,NA,NA,160.8,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2009,2009,693,"693_onwind",1,1,0,160.8,NA
694,"PENASCAL WIND 2",NA,"PENA_UNIT2","KENEDY","WIND-C","COASTAL",2009,141.6,141.6,"48261",-97.6981255834816,26.9295716440403,NA,NA,NA,141.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2009,2009,694,"694_onwind",1,1,0,141.6,NA
695,"PENASCAL WIND 3",NA,"PENA3_UNIT3","KENEDY","WIND-C","COASTAL",2011,100.8,100.8,"48261",-97.6981255834816,26.9295716440403,NA,NA,NA,100.8,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2011,2011,695,"695_onwind",1,1,0,100.8,NA
696,"PEYTON CREEK WIND",NA,"PEY_UNIT1","MATAGORDA","WIND-C","COASTAL",2020,151.2,151.2,"48321",-96.0116520917313,28.8209965752729,NA,NA,NA,151.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2020,2020,696,"696_onwind",1,1,0,151.2,NA
697,"PYRON WIND 1",NA,"PYR_PYRON1","NOLAN","WIND-O","WEST",2008,131.2,131.2,"48353",-100.406168909922,32.3037386890361,NA,NA,NA,131.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2008,2008,697,"697_onwind",1,1,0,131.2,NA
698,"PYRON WIND 2",NA,"PYR_PYRON2","NOLAN","WIND-O","WEST",2008,137.7,137.7,"48353",-100.406168909922,32.3037386890361,NA,NA,NA,137.7,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2008,2008,698,"698_onwind",1,1,0,137.7,NA
699,"RANCHERO WIND U1",NA,"RANCHERO_UNIT1","CROCKETT","WIND-O","WEST",2020,150,150,"48105",-101.411788405274,30.7229457279144,NA,NA,NA,150,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2020,2020,699,"699_onwind",1,1,0,150,NA
700,"RANCHERO WIND U2",NA,"RANCHERO_UNIT2","CROCKETT","WIND-O","WEST",2020,150,150,"48105",-101.411788405274,30.7229457279144,NA,NA,NA,150,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2020,2020,700,"700_onwind",1,1,0,150,NA
701,"RATTLESNAKE I WIND ENERGY CENTER G1",NA,"RSNAKE_G1","GLASSCOCK","WIND-O","WEST",2015,109.15,104.6,"48173",-101.520769812005,31.869477410193,NA,NA,NA,109.15,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,701,"701_onwind",0.95831424644984,1,0,109.15,NA
702,"RATTLESNAKE I WIND ENERGY CENTER G2",NA,"RSNAKE_G2","GLASSCOCK","WIND-O","WEST",2015,109.15,102.7,"48173",-101.520769812005,31.869477410193,NA,NA,NA,109.15,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,702,"702_onwind",0.940907008703619,1,0,109.15,NA
703,"RED CANYON WIND",NA,"RDCANYON_RDCNY1","BORDEN","WIND-O","WEST",2006,89.6,89.6,"48033",-101.431640757019,32.7436740361934,0.5,NA,NA,89.6,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2006,2006,703,"703_onwind",1,1,0,89.6,NA
704,"RELOJ DEL SOL WIND U1",NA,"RELOJ_UNIT1","ZAPATA","WIND-O","SOUTH",2022,55.4,55.4,"48505",-99.1684722417079,27.0005979935151,NA,NA,NA,55.4,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,704,"704_onwind",1,1,0,55.4,NA
705,"RELOJ DEL SOL WIND U2",NA,"RELOJ_UNIT2","ZAPATA","WIND-O","SOUTH",2022,48,48,"48505",-99.1684722417079,27.0005979935151,NA,NA,NA,48,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,705,"705_onwind",1,1,0,48,NA
706,"RELOJ DEL SOL WIND U3",NA,"RELOJ_UNIT3","ZAPATA","WIND-O","SOUTH",2022,83.1,83.1,"48505",-99.1684722417079,27.0005979935151,NA,NA,NA,83.1,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,706,"706_onwind",1,1,0,83.1,NA
707,"RELOJ DEL SOL WIND U4",NA,"RELOJ_UNIT4","ZAPATA","WIND-O","SOUTH",2022,22.8,22.8,"48505",-99.1684722417079,27.0005979935151,NA,NA,NA,22.8,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,707,"707_onwind",1,1,0,22.8,NA
708,"ROCK SPRINGS VAL VERDE WIND (FERMI) 1",NA,"FERMI_WIND1","VAL VERDE","WIND-O","WEST",2017,121.9,121.9,"48465",-101.151677906547,29.8923288540251,NA,NA,NA,121.9,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2017,2017,708,"708_onwind",1,1,0,121.9,NA
709,"ROCK SPRINGS VAL VERDE WIND (FERMI) 2",NA,"FERMI_WIND2","VAL VERDE","WIND-O","WEST",2017,27.44,27.4,"48465",-101.151677906547,29.8923288540251,NA,NA,NA,27.44,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2017,2017,709,"709_onwind",0.998542274052478,1,0,27.44,NA
710,"ROSCOE WIND",NA,"TKWSW1_ROSCOE","NOLAN","WIND-O","WEST",2008,114,114,"48353",-100.406168909922,32.3037386890361,NA,NA,NA,114,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2008,2008,710,"710_onwind",1,1,0,114,NA
711,"ROSCOE WIND 2A",NA,"TKWSW1_ROSCOE2A","NOLAN","WIND-O","WEST",2008,95,95,"48353",-100.406168909922,32.3037386890361,NA,NA,NA,95,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2008,2008,711,"711_onwind",1,1,0,95,NA
712,"ROUTE 66 WIND",NA,"ROUTE_66_WIND1","CARSON","WIND-P","PANHANDLE",2015,150,150,"48065",-101.354267432588,35.4037540569146,NA,NA,NA,150,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2015,2015,712,"712_onwind",1,1,0,150,NA
713,"RTS 2 WIND (HEART OF TEXAS WIND) U1",NA,"RTS2_U1","MCCULLOCH","WIND-O","SOUTH",2021,89.9,89.9,"48307",-99.3471404670203,31.1987352553105,NA,NA,NA,89.9,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2021,2021,713,"713_onwind",1,1,0,89.9,NA
714,"RTS 2 WIND (HEART OF TEXAS WIND) U2",NA,"RTS2_U2","MCCULLOCH","WIND-O","SOUTH",2021,89.9,89.9,"48307",-99.3471404670203,31.1987352553105,NA,NA,NA,89.9,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2021,2021,714,"714_onwind",1,1,0,89.9,NA
715,"RTS WIND",NA,"RTS_U1","MCCULLOCH","WIND-O","SOUTH",2018,160,160,"48307",-99.3471404670203,31.1987352553105,NA,NA,NA,160,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2018,2018,715,"715_onwind",1,1,0,160,NA
716,"SAGE DRAW WIND U1",NA,"SAGEDRAW_UNIT1","LYNN","WIND-O","WEST",2022,169.2,169.2,"48305",-101.816279066898,33.1766179699538,NA,NA,NA,169.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,716,"716_onwind",1,1,0,169.2,NA
717,"SAGE DRAW WIND U2",NA,"SAGEDRAW_UNIT2","LYNN","WIND-O","WEST",2022,169.2,169.2,"48305",-101.816279066898,33.1766179699538,NA,NA,NA,169.2,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2022,2022,717,"717_onwind",1,1,0,169.2,NA
718,"SALT FORK 1 WIND U1",NA,"SALTFORK_UNIT1","DONLEY","WIND-P","PANHANDLE",2017,64,64,"48129",-100.814026053201,34.9652309424337,NA,NA,NA,64,"ERCO",NA,NA,"wind","onwind",NA,NA,2100,2017,2017,718,"718_onwind",1,1,0,64,NA
